"team_id","year","week","team","w-l","off_dvoa_rank","off_dvoa","off_weight_dvoa_rank","off_weight_dvoa","pass_off_rank","pass_off","rush_off_rank","rush_off","def_dvoa_rank","def_dvoa","def_weight_dvoa_rank","def_weight_dvoa","pass_def_rank","pass_def","rush_def_rank","rush_def"
"pit_2020_6",2020,6,"pit","5-0",9,8.4,9,8.5,12,25,14,-5.6,2,-19.4,2,-19.4,8,-3.2,1,"-50.2
"
"buf_2020_6",2020,6,"buf","4-2",11,7.6,10,7.8,4,45,32,-31.7,29,11.5,30,11.7,28,21.2,24,"-0.7
"
"sf_2020_6",2020,6,"sf","3-3",13,4.3,14,4.2,17,13.8,9,-2.2,11,-2,11,-1.8,22,13.3,7,"-22.5
"
"car_2020_6",2020,6,"car","3-3",15,4.1,15,3.9,11,25.7,16,-9.5,21,5,20,4.7,13,5.8,26,"4.0
"
"jax_2020_6",2020,6,"jax","1-5",17,1.1,17,0.6,21,9.2,17,-10.6,32,18.3,32,18.6,32,37.5,22,"-2.2
"
"det_2020_6",2020,6,"det","2-3",19,0.4,19,0.1,19,10.6,13,-4.9,23,5.6,23,5.5,12,3.3,30,"8.4
"
"ind_2020_6",2020,6,"ind","4-2",21,-1.2,21,-1,15,14,22,-16,3,-18.6,3,-19.2,3,-14.9,6,"-23.7
"
"cle_2020_6",2020,6,"cle","4-2",23,-4.8,23,-4,23,-0.2,7,-0.3,20,4.6,19,4.2,19,11.4,20,"-5.8
"
"ne_2020_6",2020,6,"ne","2-3",25,-7.5,25,-8.3,27,-17.2,3,5.1,14,-0.2,15,0.3,17,7.7,18,"-9.8
"
"cin_2020_6",2020,6,"cin","1-4-1",27,-22,27,-21.8,26,-12,27,-18.9,18,3.8,18,4.1,16,7.4,23,"-1.0
"
"den_2020_6",2020,6,"den","2-3",29,-25.6,29,-25.8,31,-29.1,20,-13.7,6,-11.1,6,-11.2,9,-1.9,5,"-26.3
"
"nyj_2020_6",2020,6,"nyj","0-6",31,-28.8,31,-28.9,30,-28.6,29,-23.6,24,5.8,24,6,31,24,14,"-14.6
"
"sea_2020_7",2020,7,"sea","5-1",2,21,3,20.7,4,40.1,6,3.6,28,8.9,27,8.5,30,27,9,"-20.3
"
"gb_2020_7",2020,7,"gb","5-1",4,20.1,4,19.4,5,39.8,9,-2.3,22,6.1,20,5.9,20,13.6,22,"-5.0
"
"tb_2020_7",2020,7,"tb","5-2",6,14.6,6,15,8,35,12,-3.6,1,-29.9,1,-30.2,1,-24.6,2,"-39.3
"
"sf_2020_7",2020,7,"sf","4-3",8,10.9,7,11.2,14,21.2,2,5.3,8,-7.5,8,-7.7,13,4.1,6,"-23.0
"
"car_2020_7",2020,7,"car","3-4",10,7.9,11,7.9,10,29.4,17,-8.6,23,7,23,6.7,17,9.7,28,"3.5
"
"buf_2020_7",2020,7,"buf","5-2",12,7.7,12,7.4,3,41.8,32,-29,21,5.9,21,6,18,11,26,"-0.2
"
"hou_2020_7",2020,7,"hou","1-6",14,4.6,14,4.5,11,25.9,31,-26.1,29,10.7,29,10.8,24,16.7,27,"3.5
"
"mia_2020_7",2020,7,"mia","3-3",16,3.4,16,3.8,13,22.9,23,-18.4,14,0.7,14,-0.4,6,-7.5,32,"12.7
"
"det_2020_7",2020,7,"det","3-3",18,2.3,18,2.1,17,17.2,18,-8.9,18,2.7,17,2,14,6.1,23,"-1.6
"
"jax_2020_7",2020,7,"jax","1-6",20,0.1,21,-0.7,22,6.2,14,-5.3,32,20,32,20.3,32,38.1,24,"-0.9
"
"ind_2020_7",2020,7,"ind","4-2",22,-3,22,-2.6,20,11.5,21,-17,4,-18.8,3,-18.9,4,-14.9,5,"-24.1
"
"dal_2020_7",2020,7,"dal","2-5",24,-13.5,24,-14.2,25,-6.5,22,-17.6,30,12.3,30,12.7,21,15.3,30,"9.1
"
"chi_2020_7",2020,7,"chi","5-2",26,-16.6,27,-16.7,26,-7,29,-25.2,6,-15.2,6,-15.5,3,-14.9,10,"-15.6
"
"cin_2020_7",2020,7,"cin","1-5-1",28,-18.2,28,-18.2,24,-4.7,24,-20.2,26,8.5,26,8.5,26,18.8,21,"-5.6
"
"nyg_2020_7",2020,7,"nyg","1-6",30,-25.3,30,-25.4,28,-23.2,25,-20.5,19,4.2,19,4.5,27,20,11,"-15.5
"
"nyj_2020_7",2020,7,"nyj","0-7",32,-31.9,32,-32.2,32,-34.7,26,-20.8,20,5.6,22,6.1,28,21.8,14,"-13.8
"
"kc_2020_7",2020,7,"kc","6-1",1,25.1,1,25.5,1,56.4,11,-3.1,13,-2.2,13,-2.6,5,-13.3,31,"10.0
"
"ten_2020_7",2020,7,"ten","5-1",3,20.7,2,20.9,2,54.1,13,-4,17,2.3,18,2.1,19,12.2,16,"-12.3
"
"lar_2020_7",2020,7,"lar","5-2",5,19,5,18.7,9,29.7,1,12.2,11,-4.2,11,-4.6,11,-0.6,18,"-9.5
"
"no_2020_7",2020,7,"no","4-2",7,11.1,8,11,12,25.4,10,-2.8,10,-5.7,10,-5.4,16,9.3,4,"-28.7
"
"lv_2020_7",2020,7,"lv","3-3",9,9.2,9,9,6,37.7,27,-23.8,31,18.4,31,18.5,29,25.7,29,"8.6
"
"ari_2020_7",2020,7,"ari","5-2",11,7.9,10,8,15,20.6,4,5,9,-5.8,9,-5.8,10,-0.7,15,"-13.7
"
"lac_2020_7",2020,7,"lac","2-4",13,5.3,13,5.7,7,35.9,28,-24.7,12,-3,12,-2.9,12,2.2,17,"-11.9
"
"cle_2020_7",2020,7,"cle","5-2",15,4,15,4.4,16,18.1,8,-2,24,8,24,7.7,25,17.8,19,"-8.1
"
"pit_2020_7",2020,7,"pit","6-0",17,2.8,17,2.8,19,14.1,15,-6.1,2,-19.4,2,-19.6,8,-5.1,1,"-44.9
"
"bal_2020_7",2020,7,"bal","5-1",19,0.9,19,0.2,21,9.8,5,4.2,3,-18.9,4,-18.3,7,-7,3,"-38.6
"
"min_2020_7",2020,7,"min","1-5",21,-0.2,20,0,23,-3.3,3,5.1,15,1.5,15,1.3,15,9.1,20,"-7.8
"
"atl_2020_7",2020,7,"atl","1-6",23,-4.1,23,-4.1,18,15.6,30,-25.3,27,8.7,25,8.4,31,27.9,7,"-22.5
"
"ne_2020_7",2020,7,"ne","2-4",25,-14.9,26,-16.4,30,-29.9,7,2.4,25,8.3,28,8.6,23,16.6,25,"-0.5
"
"phi_2020_7",2020,7,"phi","2-4-1",27,-16.7,25,-16.4,27,-16.7,16,-8.4,16,1.8,16,1.5,22,15.7,12,"-15.4
"
"was_2020_7",2020,7,"was","2-5",29,-22.7,29,-22.5,29,-25.9,20,-13.9,5,-18,5,-17.6,2,-21.3,13,"-14.5
"
"den_2020_7",2020,7,"den","2-4",31,-28.1,31,-28.5,31,-34.7,19,-13.1,7,-8.7,7,-8.9,9,-1.1,8,"-20.9
"
"gb_2020_8",2020,8,"gb","5-2",2,22.9,4,22.2,4,43.8,9,-2.6,29,9.8,26,9.2,25,18.6,22,"-1.3
"
"ten_2020_8",2020,8,"ten","5-2",4,21.8,2,23,2,50.1,7,1.6,20,5.9,21,6.2,24,18.4,17,"-11.5
"
"tb_2020_8",2020,8,"tb","6-2",6,13.1,6,13.8,6,33.5,14,-7.3,1,-25.4,1,-25.7,1,-20.2,3,"-34.6
"
"buf_2020_8",2020,8,"buf","6-2",8,8,10,7.8,5,38.4,25,-18.5,23,7.3,23,7.2,22,14,24,"-0.2
"
"ari_2020_8",2020,8,"ari","5-2",10,7.3,9,7.9,13,18.5,4,6.1,10,-5.4,11,-5.5,11,-0.3,16,"-13.2
"
"car_2020_8",2020,8,"car","3-5",12,6.7,12,6.7,11,23.6,11,-5.2,25,8.2,24,7.8,20,13.6,26,"1.6
"
"pit_2020_8",2020,8,"pit","7-0",14,3.8,13,4,17,17.1,15,-7.7,2,-21.8,2,-21.9,6,-13,2,"-34.7
"
"min_2020_8",2020,8,"min","2-5",16,3.1,15,2.6,22,4.8,3,7.3,16,2.9,16,2.8,18,11.3,19,"-7.8
"
"det_2020_8",2020,8,"det","3-4",18,0.8,18,0.3,18,16.7,19,-13.4,17,4.4,17,3.7,16,10.6,21,"-3.3
"
"bal_2020_8",2020,8,"bal","5-2",20,-1,21,-2.4,24,0,2,7.5,5,-16.5,4,-15.8,8,-4,1,"-38.1
"
"ind_2020_8",2020,8,"ind","5-2",22,-1.4,20,-0.7,20,15.5,22,-16.7,3,-19.6,3,-20.5,4,-13.8,5,"-28.6
"
"ne_2020_8",2020,8,"ne","2-5",24,-12.5,25,-15.7,30,-24.5,5,2.8,27,9.3,29,10.5,19,11.9,30,"6.9
"
"dal_2020_8",2020,8,"dal","2-6",26,-15.7,26,-17.3,26,-9.7,24,-17.9,24,8.2,25,9,15,9.5,29,"6.7
"
"nyg_2020_8",2020,8,"nyg","1-7",28,-18.6,28,-18,27,-15.6,21,-15.1,18,4.9,19,4.8,28,22.1,9,"-17.6
"
"den_2020_8",2020,8,"den","3-4",30,-21.2,30,-21.1,29,-23.4,18,-11.4,7,-6.9,8,-6.9,10,-1.3,14,"-15.4
"
"nyj_2020_8",2020,8,"nyj","0-8",32,-31.5,32,-31.8,32,-31.8,29,-24,26,8.5,27,9.4,31,28.5,10,"-17.3
"
"kc_2020_8",2020,8,"kc","7-1",1,24.6,1,24.9,1,59.6,16,-10.3,13,-3.5,12,-4.1,7,-11.4,28,"5.4
"
"sea_2020_8",2020,8,"sea","6-1",3,22.7,3,22.5,3,45.6,8,0.4,21,5.9,20,5.3,30,23.8,6,"-23.2
"
"lar_2020_8",2020,8,"lar","5-3",5,14.3,5,14.2,12,21.8,1,10.5,9,-6.4,7,-8,9,-1.4,15,"-13.5
"
"no_2020_8",2020,8,"no","5-2",7,9.3,7,9.1,9,24.8,13,-6.6,8,-6.5,10,-5.8,13,8.4,4,"-28.9
"
"sf_2020_8",2020,8,"sf","4-4",9,7.7,11,7.5,16,17.5,6,2.4,12,-3.7,13,-3.3,17,10.9,7,"-23.2
"
"lac_2020_8",2020,8,"lac","2-5",11,7.1,8,8.4,7,33.5,26,-19.1,15,1.5,15,2.4,12,7.2,18,"-8.6
"
"lv_2020_8",2020,8,"lv","4-3",13,4.7,14,3.8,8,31.6,27,-19.9,31,15.1,31,14.9,27,21.2,31,"7.1
"
"hou_2020_8",2020,8,"hou","1-6",15,3.2,17,2.5,10,24.7,32,-27.8,28,9.7,28,10.1,23,16,27,"2.2
"
"cle_2020_8",2020,8,"cle","5-3",17,1,16,2.5,19,15.6,10,-4.5,19,5.2,18,4.6,21,13.9,20,"-7.2
"
"jax_2020_8",2020,8,"jax","1-6",19,-0.7,22,-2.8,21,5.6,12,-6.5,32,19.9,32,20.7,32,37.7,23,"-0.7
"
"mia_2020_8",2020,8,"mia","4-3",21,-1,19,-0.1,15,17.8,28,-21.7,11,-4.7,9,-6.8,3,-14.1,32,"9.7
"
"atl_2020_8",2020,8,"atl","2-6",23,-3.3,23,-3.7,14,18.2,31,-26,22,6.9,22,6.3,29,22.4,8,"-18.6
"
"cin_2020_8",2020,8,"cin","2-5-1",25,-13.3,24,-12.6,23,2.8,23,-17.6,30,11.1,30,12.4,26,19.1,25,"0.6
"
"chi_2020_8",2020,8,"chi","5-3",27,-17,27,-17.6,25,-7,30,-24.5,6,-14.8,6,-15.5,5,-13.1,11,"-17.3
"
"phi_2020_8",2020,8,"phi","3-4-1",29,-20.5,29,-19.3,28,-20.3,17,-10.9,14,-2.4,14,-2.3,14,9.4,12,"-16.5
"
"was_2020_8",2020,8,"was","2-5",31,-22.3,31,-21.4,31,-25.2,20,-14,4,-17,5,-15.8,2,-18.2,13,"-15.7
"
"gb_2020_9",2020,9,"gb","6-2",2,24.6,2,23.1,3,47.5,9,-4.1,21,5.9,21,5.3,22,14.5,20,"-5.0
"
"sea_2020_9",2020,9,"sea","6-2",4,18.1,4,17.4,4,38,8,-2.1,24,6.8,22,5.9,29,23.4,9,"-21.9
"
"no_2020_9",2020,9,"no","6-2",6,13.4,5,13.4,7,32,12,-5.9,7,-13.4,6,-13.9,9,-2.3,5,"-32.0
"
"car_2020_9",2020,9,"car","3-6",8,9.6,8,9.8,9,28.5,11,-5.4,26,8.1,26,7.6,21,14.3,24,"-0.5
"
"buf_2020_9",2020,9,"buf","7-2",10,8.4,11,7.5,5,36.2,23,-16.9,17,4.3,19,4.1,15,9.6,22,"-2.1
"
"lv_2020_9",2020,9,"lv","5-3",12,6.3,13,5.2,8,30.1,20,-14.6,30,14.3,30,14.2,26,20.7,32,"5.8
"
"hou_2020_9",2020,9,"hou","2-6",14,2.5,17,1.8,10,26.6,32,-33.8,27,9,27,9.3,23,15.1,28,"1.7
"
"sf_2020_9",2020,9,"sf","4-5",16,1.8,16,1.8,21,8.8,6,-1,12,-1.8,15,-1.1,19,14,6,"-23.0
"
"mia_2020_9",2020,9,"mia","5-3",18,0,15,1.8,14,20.3,28,-21.6,14,-1.6,9,-4.9,8,-5,29,"3.3
"
"atl_2020_9",2020,9,"atl","3-6",20,-0.8,19,-1,12,22.6,30,-25.9,20,5.8,20,4.5,27,21.4,8,"-22.0
"
"ind_2020_9",2020,9,"ind","5-3",22,-3,21,-2.1,20,11.1,21,-15.4,3,-20.1,3,-20.8,5,-10.8,2,"-32.7
"
"ne_2020_9",2020,9,"ne","3-5",24,-8.5,24,-12,28,-17.7,3,2.9,31,15.2,31,17.3,30,24.9,31,"5.5
"
"nyg_2020_9",2020,9,"nyg","2-7",26,-16.1,26,-15.2,27,-14.6,16,-11.3,22,6.1,24,6.7,28,21.8,11,"-16.4
"
"chi_2020_9",2020,9,"chi","5-4",28,-18.7,27,-19.1,25,-6.9,31,-27.6,4,-17.1,4,-18.5,4,-13.6,7,"-22.1
"
"phi_2020_9",2020,9,"phi","3-4-1",30,-22.1,29,-20.7,31,-21.7,17,-12.9,11,-2.6,12,-3.2,16,9.8,10,"-17.2
"
"nyj_2020_9",2020,9,"nyj","0-9",32,-24.7,32,-25.1,30,-21,29,-23.3,28,9.7,28,11.5,31,32.3,12,"-16.4
"
"kc_2020_9",2020,9,"kc","8-1",1,24.9,1,25.9,1,58.6,19,-13.6,13,-1.7,13,-2.2,6,-6.6,30,"4.2
"
"ten_2020_9",2020,9,"ten","6-2",3,20.2,3,21.5,2,49.8,7,-2,18,4.3,17,4,24,16.1,15,"-13.4
"
"lar_2020_9",2020,9,"lar","5-3",5,13.5,6,12.5,15,19.9,2,10.8,8,-6.1,8,-8.3,10,-0.2,14,"-14.4
"
"min_2020_9",2020,9,"min","3-5",7,9.9,7,10.3,18,13.8,1,12.5,15,-0.9,14,-1.2,13,4.4,19,"-7.8
"
"ari_2020_9",2020,9,"ari","5-3",9,8.4,9,9.5,11,26.2,4,0.1,10,-3,11,-3.4,11,3.6,16,"-13.2
"
"lac_2020_9",2020,9,"lac","2-6",11,6.6,10,8.1,6,32.6,27,-19.2,16,2.9,18,4,14,5.1,23,"-0.7
"
"tb_2020_9",2020,9,"tb","6-3",13,6.1,12,5.7,13,21.6,14,-9.5,1,-21.6,2,-21.4,2,-15,3,"-32.3
"
"pit_2020_9",2020,9,"pit","8-0",15,2,14,2.2,16,18.6,22,-15.8,2,-21.5,1,-21.8,3,-14,4,"-32.1
"
"cle_2020_9",2020,9,"cle","5-3",17,0.2,18,1.1,17,14.9,10,-5.3,19,5,16,3.9,20,14.1,18,"-8.0
"
"det_2020_9",2020,9,"det","3-5",19,-0.2,20,-1.2,19,12.3,15,-11.2,25,7.5,23,6.2,18,13.4,25,"0.6
"
"jax_2020_9",2020,9,"jax","1-7",21,-1.3,22,-4.7,22,5.9,13,-9.3,32,18.4,32,19.2,32,36.5,21,"-3.7
"
"bal_2020_9",2020,9,"bal","6-2",23,-3.3,23,-5.5,23,2.4,5,-0.7,5,-17,5,-16,7,-6.5,1,"-34.9
"
"cin_2020_9",2020,9,"cin","2-5-1",25,-14.1,25,-13.3,24,1.6,26,-17.7,29,11.1,29,12.1,25,19.1,25,"0.6
"
"dal_2020_9",2020,9,"dal","2-7",27,-16.6,28,-19.5,26,-12,24,-17.3,23,6.4,25,6.9,17,11,27,"0.9
"
"den_2020_9",2020,9,"den","3-5",29,-22.1,30,-22.4,29,-20.9,25,-17.5,9,-3.8,10,-3.5,12,3.7,13,"-15.1
"
"was_2020_9",2020,9,"was","2-6",31,-24.4,31,-23.8,32,-28.2,18,-12.9,6,-14.6,7,-13.3,1,-17,17,"-12.0
"
"gb_2020_10",2020,10,"gb","7-2",2,21.1,3,18.6,3,44.2,13,-7.3,16,3.2,16,2.6,16,9,22,"-4.3
"
"sea_2020_10",2020,10,"sea","6-3",4,16,4,15.5,4,35,9,-3.4,23,7.2,21,6.3,26,22.1,9,"-17.9
"
"no_2020_10",2020,10,"no","7-2",6,13.5,5,13.3,8,27.6,6,-0.9,5,-17.3,5,-18.5,6,-5.1,1,"-37.3
"
"tb_2020_10",2020,10,"tb","7-3",8,9.7,8,9.3,9,26.7,14,-7.5,1,-22,1,-22.1,1,-15.4,2,"-32.9
"
"min_2020_10",2020,10,"min","4-5",10,8.1,10,8.8,18,17.7,3,4.9,10,-4.6,10,-4.9,11,-0.7,15,"-10.0
"
"ari_2020_10",2020,10,"ari","6-3",12,7.3,11,8.4,13,23.2,4,1.9,9,-5.1,9,-6,13,0.5,11,"-14.2
"
"det_2020_10",2020,10,"det","4-5",14,5.8,13,5.6,16,20.2,16,-8.7,25,9.6,25,8.9,23,16.6,27,"0.7
"
"pit_2020_10",2020,10,"pit","9-0",16,0.9,17,0.9,15,21.9,29,-25.1,2,-20.4,2,-21.8,2,-15,6,"-28.1
"
"ind_2020_10",2020,10,"ind","6-3",18,0.4,15,1.4,20,13,18,-10.5,4,-18.8,4,-18.7,4,-10.1,4,"-29.9
"
"atl_2020_10",2020,10,"atl","3-6",20,-0.5,20,-0.5,12,23.5,30,-26.4,22,7,20,5.6,28,22.8,7,"-21.4
"
"ne_2020_10",2020,10,"ne","4-5",22,-2,22,-5.2,25,-8.7,2,6.8,32,16.6,32,18.7,30,27.5,31,"5.2
"
"bal_2020_10",2020,10,"bal","6-3",24,-5.8,23,-7.2,22,3.7,11,-6.3,6,-12.8,6,-11.6,10,-1.4,3,"-30.0
"
"cin_2020_10",2020,10,"cin","2-6-1",26,-15.6,26,-14.2,24,-1.3,24,-18.4,30,11.4,30,13.2,29,23,21,"-5.0
"
"phi_2020_10",2020,10,"phi","3-5-1",28,-20.7,27,-19.3,30,-21.9,15,-8,15,1.3,15,0.4,21,13.8,13,"-13.0
"
"was_2020_10",2020,10,"was","2-7",30,-21.7,28,-19.9,31,-22.7,20,-13.4,7,-10.4,8,-9.2,5,-8.8,14,"-12.2
"
"den_2020_10",2020,10,"den","3-6",32,-30,32,-31.1,32,-31.6,26,-20.5,11,-3.4,12,-3.2,12,0.5,17,"-8.7
"
"kc_2020_10",2020,10,"kc","8-1",1,24.3,1,24.7,1,58,21,-14.4,14,-0.6,14,-1.1,7,-5.1,30,"4.6
"
"ten_2020_10",2020,10,"ten","6-3",3,20.8,2,22.3,2,49.7,5,-0.1,24,8.9,24,8.8,25,20.6,19,"-8.0
"
"lar_2020_10",2020,10,"lar","6-3",5,14.4,6,12.3,17,19.8,1,13.2,8,-7.4,7,-9.9,9,-3.3,12,"-13.4
"
"car_2020_10",2020,10,"car","3-7",7,9.8,7,10,10,26,8,-2.6,27,9.8,26,10,24,17.2,25,"-0.2
"
"lv_2020_10",2020,10,"lv","6-3",9,8.6,12,7.7,7,28.6,12,-7,21,6.6,19,5.3,19,11.1,26,"0.4
"
"lac_2020_10",2020,10,"lac","2-7",11,7.5,9,9.1,5,34.3,25,-18.6,19,4.9,22,7.3,15,8.4,24,"-0.4
"
"buf_2020_10",2020,10,"buf","7-3",13,6.3,14,4.9,6,32.2,23,-18.2,17,3.6,17,2.8,14,7.3,23,"-0.9
"
"hou_2020_10",2020,10,"hou","2-7",15,0.9,19,-0.1,11,25.3,32,-33.3,28,10,28,10.8,22,14.1,32,"5.5
"
"cle_2020_10",2020,10,"cle","6-3",17,0.9,16,1.4,19,13.6,7,-2.2,18,3.6,18,3.2,20,12.2,18,"-8.5
"
"mia_2020_10",2020,10,"mia","6-3",19,-0.2,18,0.4,14,22.9,27,-22.1,13,-1.6,11,-4.8,8,-4.5,29,"2.3
"
"sf_2020_10",2020,10,"sf","4-6",21,-0.9,21,-1.4,21,7,10,-4.7,12,-3.4,13,-3.2,17,9.3,8,"-20.3
"
"jax_2020_10",2020,10,"jax","1-8",23,-4.7,24,-8,23,1.2,19,-10.6,31,13.2,31,13.2,31,30.2,20,"-7.9
"
"nyg_2020_10",2020,10,"nyg","3-7",25,-12.5,25,-10.8,26,-10.4,17,-9.2,26,9.7,27,10,27,22.6,16,"-9.0
"
"dal_2020_10",2020,10,"dal","2-7",27,-16.9,29,-20.9,28,-12,22,-18.1,20,6.4,23,7.4,18,11,28,"0.9
"
"chi_2020_10",2020,10,"chi","5-5",29,-21.6,30,-22,27,-10.7,31,-30.2,3,-19.8,3,-21.2,3,-12.8,5,"-29.2
"
"nyj_2020_10",2020,10,"nyj","0-9",31,-23.7,31,-24,29,-18.7,28,-24.2,29,10.5,29,11.9,32,33.4,10,"-16.0
"
"gb_2020_11",2020,11,"gb","7-3",2,21.7,3,19.9,3,44.3,12,-7.3,18,4,18,3.1,19,11.7,20,"-5.4
"
"sea_2020_11",2020,11,"sea","7-3",4,16.6,4,16.2,4,37,8,-3.9,23,7,20,6.3,27,22.5,8,"-19.4
"
"lar_2020_11",2020,11,"lar","7-3",6,13.5,6,12,12,23.2,1,7.6,8,-9.3,7,-12.3,7,-4.9,12,"-16.1
"
"tb_2020_11",2020,11,"tb","7-4",8,9.6,10,8.5,9,26.5,15,-9,2,-21.7,3,-21.3,2,-11.6,1,"-39.2
"
"lac_2020_11",2020,11,"lac","3-7",10,7.5,9,8.6,5,35,27,-21.8,20,6.5,25,8.3,16,10.1,27,"0.8
"
"buf_2020_11",2020,11,"buf","7-3",12,6.7,13,4.8,7,32.3,23,-17.3,17,3.5,17,2.3,14,7.3,26,"-1.2
"
"hou_2020_11",2020,11,"hou","3-7",14,2.4,14,1,8,28.5,32,-38,29,12,29,12.8,24,20,31,"2.9
"
"ind_2020_11",2020,11,"ind","7-3",16,0.4,15,1,19,15.5,20,-13.1,5,-14.9,5,-14.7,6,-6.5,5,"-26.3
"
"sf_2020_11",2020,11,"sf","4-6",18,-0.1,18,-1,21,7.1,7,-3,10,-3.3,11,-2.6,17,10.1,7,"-21.1
"
"mia_2020_11",2020,11,"mia","6-4",20,-1.9,19,-1.6,16,18.2,26,-21.3,15,0.6,14,-2.1,11,0.2,29,"1.1
"
"cle_2020_11",2020,11,"cle","7-3",22,-3.2,22,-4.3,20,13,16,-9.4,16,1.3,15,0,15,9.4,15,"-9.9
"
"nyg_2020_11",2020,11,"nyg","3-7",24,-10.7,24,-8.1,26,-8.8,11,-7.1,28,10,28,10.9,29,23.1,17,"-9.0
"
"dal_2020_11",2020,11,"dal","3-7",26,-13.2,27,-16.5,25,-8.2,21,-14.3,22,7,23,7.1,22,14,25,"-1.2
"
"was_2020_11",2020,11,"was","3-7",28,-19.9,28,-18.6,31,-23.4,13,-8.2,6,-12.2,6,-12.3,4,-11.4,13,"-13.3
"
"phi_2020_11",2020,11,"phi","3-6-1",30,-20.9,29,-19.4,30,-21.9,17,-9.9,13,-1.2,13,-2.3,20,13,11,"-16.4
"
"den_2020_11",2020,11,"den","4-6",32,-26.2,32,-26.8,32,-24.9,24,-19.7,9,-5.3,9,-5.3,8,-2.6,16,"-9.1
"
"kc_2020_11",2020,11,"kc","9-1",1,26,1,26.7,1,57.1,19,-10.2,14,0.3,16,1.2,10,-1.3,30,"2.3
"
"ten_2020_11",2020,11,"ten","7-3",3,20.4,2,21.7,2,49,6,-1.2,26,8.7,26,8.5,25,20.8,18,"-7.9
"
"no_2020_11",2020,11,"no","8-2",5,15,5,15.3,10,25,2,5.5,3,-19.8,2,-21.9,5,-11.2,2,"-34.8
"
"lv_2020_11",2020,11,"lv","6-4",7,10.6,7,10.1,6,34.1,14,-8.4,24,8.1,22,6.7,18,11.5,32,"3.1
"
"min_2020_11",2020,11,"min","4-6",9,8.1,8,9.2,15,19.7,4,3.1,11,-2.9,10,-2.9,12,0.3,19,"-7.3
"
"ari_2020_11",2020,11,"ari","6-4",11,7,11,8.3,11,24.2,5,1.2,12,-2,12,-2.5,13,4.6,14,"-12.5
"
"car_2020_11",2020,11,"car","4-7",13,5.9,12,5.6,13,22.9,10,-5.9,19,6.3,21,6.3,21,13.6,22,"-4.0
"
"det_2020_11",2020,11,"det","4-6",15,0.7,17,-0.4,18,15.8,22,-16.1,25,8.1,24,7.9,23,15.8,24,"-1.3
"
"pit_2020_11",2020,11,"pit","10-0",17,0.2,16,0,14,20.5,29,-23.5,1,-24.6,1,-26,1,-23.5,6,"-26.2
"
"ne_2020_11",2020,11,"ne","4-6",19,-0.9,20,-1.9,24,-3.8,3,4.9,32,16.4,32,19.3,31,29.5,28,"1.0
"
"atl_2020_11",2020,11,"atl","3-7",21,-3,21,-3.6,17,17,30,-23.7,21,6.9,19,6.1,26,21.3,10,"-16.9
"
"bal_2020_11",2020,11,"bal","6-4",23,-6.3,23,-7.9,22,3.8,9,-5.8,7,-11.6,8,-11.4,9,-1.7,4,"-26.3
"
"jax_2020_11",2020,11,"jax","1-9",25,-11.7,26,-16.1,27,-8.9,18,-10.1,31,13.6,30,13,30,27.9,21,"-4.9
"
"cin_2020_11",2020,11,"cin","2-7-1",27,-16.3,25,-15.7,23,-1.6,25,-21.1,30,12.3,31,13.7,28,22.6,23,"-1.6
"
"chi_2020_11",2020,11,"chi","5-5",29,-20.9,30,-21.7,28,-9.4,31,-30.5,4,-18.7,4,-20.2,3,-11.5,3,"-28.4
"
"nyj_2020_11",2020,11,"nyj","0-10",31,-23.3,31,-23.1,29,-18.6,28,-22.2,27,9.5,27,10.7,32,32.6,9,"-19.1
"
"gb_2020_12",2020,12,"gb","8-3",2,27.1,2,25.7,3,51.3,7,-2.5,18,6.5,19,5.7,18,12.3,24,"-1.2
"
"sea_2020_12",2020,12,"sea","8-3",4,16.4,4,14.7,4,37.9,14,-6.1,26,8.6,24,8.1,29,23.3,12,"-17.8
"
"tb_2020_12",2020,12,"tb","7-5",6,11.3,6,10.3,8,27.2,16,-7.2,3,-16.1,4,-15.3,7,-4.4,1,"-37.0
"
"buf_2020_12",2020,12,"buf","8-3",8,7.7,9,6.6,6,32.6,22,-14.8,16,1.4,16,-0.8,15,5.2,22,"-3.3
"
"car_2020_12",2020,12,"car","4-8",10,5.8,12,4.2,10,22,13,-5.7,22,7.4,22,6.9,24,17.3,18,"-7.0
"
"lac_2020_12",2020,12,"lac","3-8",12,4.5,10,4.8,7,30.8,28,-24.4,23,7.8,29,10.6,17,10.6,31,"3.8
"
"lv_2020_12",2020,12,"lv","6-5",14,2.5,17,-0.7,11,20.7,19,-12.3,20,6.9,18,5,16,9.6,30,"3.1
"
"cle_2020_12",2020,12,"cle","8-3",16,1.3,16,0.2,18,15.4,9,-4,19,6.8,20,5.9,23,15.1,20,"-4.7
"
"mia_2020_12",2020,12,"mia","7-4",18,-1.3,18,-1.9,14,18.6,25,-21,14,-1.2,13,-3.8,10,-1.9,25,"-0.4
"
"det_2020_12",2020,12,"det","4-7",20,-2.3,21,-4.4,20,11.1,23,-17,30,10.9,30,11.4,28,21.6,23,"-2.3
"
"atl_2020_12",2020,12,"atl","4-7",22,-5,22,-6.1,19,13.7,29,-24.9,15,0.3,15,-2.9,19,12.5,6,"-21.0
"
"bal_2020_12",2020,12,"bal","6-5",24,-6.7,23,-8.8,22,1.5,11,-4.5,7,-11.4,8,-9.5,9,-3.1,4,"-24.3
"
