team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa,unique_team_id,home_matchup_id,pf,pa,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,fav_homeoraway,team_favorite_id,fav_cover,spread_favorite,over_under_line,starting_spread,Total Score Open,spread_movement,precip,dome,temperature,wind_mph,ou_movement,strong_movement,fav_team_stronger,fav_spread,ats_w,ats_l
min_2015_16,2015,min,16,nyg,0.5733333333333334,0.5,0.6433333333333334,0.45333333333333337,0.39666666666666667,0.49666666666666676,0.3833333333333333,0.62,min_2015_16,minvsnyg_2015_16,21.666666666666668,26.0,67.16666666666667,68.7,69.53333333333335,59.96666666666667,68.36666666666666,56.06666666666666,73.60000000000001,59.26666666666667,59.666666666666664,50.833333333333336,66.26666666666667,53.13333333333335,0.0,min,cover,-7.0,44.5,-6.5,46.0,-0.5,0.0,0.0,12.0,5.0,-1.5,0,1,-7.0,1.0,0.0
min_2016_1,2016,min,1,ten,,,,,,,,,min_2016_1,tenvsmin_2016_1,,,,,,,,,,,,,,,1.0,min,cover,-2.5,40.0,0.0,41.0,-2.5,0.0,0.0,77.0,3.0,-1.0,0,1,-2.5,0.0,1.0
min_2016_4,2016,min,4,nyg,0.6766666666666667,0.5466666666666666,0.5499999999999999,0.34,0.6766666666666667,0.6533333333333333,0.6666666666666666,0.5533333333333333,min_2016_4,minvsnyg_2016_4,21.333333333333332,13.333333333333334,73.66666666666667,72.86666666666667,77.06666666666666,63.29999999999999,77.76666666666667,54.300000000000004,59.23333333333333,69.26666666666667,71.93333333333334,63.6,63.0,64.86666666666666,0.0,min,cover,-3.5,42.5,-3.5,43.5,0.0,0.0,1.0,70.0,0.0,-1.0,0,0,-3.5,1.0,0.0
min_2016_7,2016,min,7,phi,0.7466666666666667,0.6866666666666666,0.6266666666666666,0.49,0.5766666666666667,0.6366666666666667,0.44333333333333336,0.64,min_2016_7,phivsmin_2016_7,25.666666666666668,11.0,76.76666666666667,72.33333333333333,75.73333333333333,66.8,76.63333333333333,53.13333333333333,63.26666666666666,74.36666666666667,71.63333333333334,67.23333333333333,65.2,73.16666666666667,1.0,min,no cover,-3.0,39.0,-2.0,40.0,-1.0,0.0,0.0,61.0,10.0,-1.0,0,1,-3.0,1.0,0.0
min_2016_10,2016,min,10,was,0.37333333333333335,0.42,0.3666666666666667,0.39666666666666667,0.47666666666666674,0.4666666666666666,0.5566666666666666,0.4000000000000001,min_2016_10,wasvsmin_2016_10,12.0,21.0,62.4,61.9,62.26666666666667,57.800000000000004,61.93333333333334,55.166666666666664,64.93333333333334,63.36666666666665,64.76666666666667,51.4,59.86666666666667,62.06666666666666,0.0,was,cover,-2.5,42.0,-2.5,42.5,0.0,0.0,0.0,55.0,4.0,-0.5,0,0,-2.5,1.0,0.0
min_2017_1,2017,min,1,no,,,,,,,,,min_2017_1,minvsno_2017_1,,,,,,,,,,,,,,,0.0,min,cover,-3.0,47.5,-3.5,48.0,0.5,0.0,1.0,70.0,0.0,-0.5,0,0,-3.0,1.0,0.0
min_2017_2,2017,min,2,pit,0.69,0.82,0.82,0.37,0.48,0.43,0.64,0.49,min_2017_2,pitvsmin_2017_2,29.0,19.0,83.1,85.2,92.0,80.1,82.1,65.6,60.5,68.6,77.2,87.5,60.1,65.8,0.0,pit,cover,-8.5,43.0,-7.0,45.0,-1.5,0.0,0.0,78.0,0.0,-2.0,0,1,-8.5,1.0,0.0
min_2017_3,2017,min,3,tb,0.57,0.675,0.625,0.45,0.435,0.41000000000000003,0.535,0.515,min_2017_3,minvstb_2017_3,19.0,22.5,75.5,76.55000000000001,76.3,75.85,72.5,71.25,61.85,67.0,72.1,83.35,63.25,63.15,1.0,tb,no cover,0.0,41.0,-2.5,39.5,2.5,0.0,1.0,70.0,0.0,1.5,0,0,0.0,1.0,0.0
min_2017_10,2017,min,10,was,0.6133333333333334,0.5499999999999999,0.48666666666666664,0.45,0.59,0.5966666666666667,0.49000000000000005,0.5633333333333334,min_2017_10,wasvsmin_2017_10,26.666666666666668,14.0,78.0,68.60000000000001,60.76666666666666,74.5,69.46666666666667,65.89999999999999,60.833333333333336,80.60000000000001,78.23333333333333,72.8,67.36666666666667,79.76666666666667,1.0,min,cover,-1.0,42.5,-2.0,42.5,1.0,0.0,0.0,43.0,1.0,0.0,0,0,-1.0,0.0,1.0
min_2018_1,2018,min,1,sf,,,,,,,,,min_2018_1,minvssf_2018_1,,,,,,,,,,,,,,,0.0,min,cover,-6.0,46.5,-5.5,46.0,-0.5,0.0,1.0,70.0,0.0,0.5,0,1,-6.0,1.0,0.0
min_2018_5,2018,min,5,phi,0.43333333333333335,0.4833333333333334,0.4766666666666666,0.36999999999999994,0.3333333333333333,0.41,0.39666666666666667,0.42,min_2018_5,phivsmin_2018_5,22.0,31.333333333333332,69.8,71.89999999999999,74.60000000000001,59.53333333333333,72.53333333333335,54.833333333333336,56.93333333333333,63.76666666666666,73.0,69.56666666666666,62.4,57.5,0.0,phi,no cover,-3.5,48.5,-3.0,44.5,-0.5,0.0,0.0,78.0,3.0,4.0,0,1,-3.5,0.0,1.0
min_2018_7,2018,min,7,nyj,0.48999999999999994,0.5,0.48999999999999994,0.4566666666666667,0.3466666666666667,0.42,0.47333333333333333,0.5233333333333333,min_2018_7,nyjvsmin_2018_7,27.0,25.333333333333332,72.66666666666667,73.56666666666666,74.03333333333335,51.29999999999999,77.56666666666668,63.333333333333336,56.9,65.86666666666666,66.0,65.93333333333334,67.26666666666667,60.96666666666667,1.0,min,cover,-3.5,45.0,-3.0,47.0,-0.5,0.0,0.0,46.0,11.0,-2.0,0,1,-3.5,0.0,1.0
min_2018_8,2018,min,8,no,0.57,0.45,0.44333333333333336,0.52,0.5333333333333333,0.5933333333333334,0.48,0.5433333333333333,min_2018_8,minvsno_2018_8,29.0,18.333333333333332,73.93333333333334,70.0,66.36666666666666,60.36666666666667,72.16666666666667,68.76666666666667,56.73333333333333,73.86666666666666,71.33333333333333,65.33333333333333,64.66666666666667,72.39999999999999,1.0,no,cover,-2.5,54.0,-1.5,52.0,4.0,0.0,1.0,70.0,0.0,2.0,1,0,-2.5,0.0,1.0
min_2018_13,2018,min,13,ne,0.6233333333333333,0.46,0.51,0.3166666666666667,0.5966666666666666,0.6433333333333334,0.4833333333333332,0.5499999999999999,min_2018_13,nevsmin_2018_13,22.666666666666668,17.0,76.13333333333333,68.7,70.03333333333333,58.86666666666667,74.4,52.56666666666666,52.800000000000004,78.03333333333335,79.13333333333334,74.13333333333334,66.16666666666667,74.26666666666667,0.0,ne,cover,-5.5,49.5,-5.5,48.0,0.0,1.0,0.0,51.0,2.0,1.5,0,0,-5.5,1.0,0.0
min_2018_14,2018,min,14,sea,0.5533333333333333,0.4733333333333334,0.48666666666666675,0.4000000000000001,0.4833333333333332,0.5433333333333333,0.41,0.5133333333333333,min_2018_14,seavsmin_2018_14,18.0,22.0,71.3,66.96666666666667,63.93333333333333,63.6,70.53333333333335,60.43333333333333,51.23333333333333,72.33333333333333,74.03333333333335,73.50000000000001,57.4,72.2,0.0,sea,cover,-3.0,45.5,-3.0,45.0,0.0,1.0,0.0,47.0,5.0,0.5,0,0,-3.0,1.0,0.0
min_2019_3,2019,min,3,oak,0.47,0.615,0.43500000000000005,0.805,0.565,0.45499999999999996,0.46,0.37,min_2019_3,minvsoak_2019_3,22.0,16.5,68.55,65.05000000000001,53.25,43.8,74.8,70.5,63.849999999999994,69.95,68.0,67.3,64.8,71.15,0.0,min,cover,-9.0,43.5,-7.5,43.5,-1.5,0.0,1.0,70.0,0.0,0.0,0,1,-9.0,1.0,0.0
min_2019_5,2019,min,5,nyg,0.4466666666666667,0.5733333333333334,0.4366666666666667,0.7666666666666666,0.5433333333333333,0.4166666666666667,0.43333333333333335,0.4366666666666667,min_2019_5,nygvsmin_2019_5,18.666666666666668,17.0,68.33333333333333,63.70000000000001,58.79999999999999,59.56666666666666,62.93333333333333,77.13333333333333,55.9,71.9,71.63333333333334,76.39999999999999,70.03333333333335,64.19999999999999,1.0,min,cover,-5.5,43.5,-4.5,45.0,-1.0,0.0,0.0,67.0,5.0,-1.5,0,1,-5.5,0.0,1.0
min_2019_6,2019,min,6,phi,0.53,0.6133333333333334,0.5466666666666666,0.7333333333333334,0.5733333333333333,0.4466666666666667,0.4533333333333333,0.5033333333333333,min_2019_6,minvsphi_2019_6,22.666666666666668,13.333333333333334,76.7,71.0,77.8,62.80000000000001,69.73333333333333,70.06666666666666,56.73333333333333,76.76666666666667,80.26666666666667,76.5,69.76666666666667,68.2,0.0,min,cover,-3.5,44.5,-3.0,44.0,-0.5,0.0,1.0,70.0,0.0,0.5,0,1,-3.5,1.0,0.0
min_2019_8,2019,min,8,was,0.5866666666666667,0.75,0.7133333333333334,0.7266666666666666,0.5133333333333333,0.43333333333333335,0.4033333333333333,0.48333333333333334,min_2019_8,minvswas_2019_8,36.0,20.0,83.39999999999999,83.73333333333333,89.76666666666665,72.46666666666665,84.36666666666667,65.46666666666665,63.1,72.26666666666667,66.8,75.06666666666668,68.03333333333335,71.66666666666667,0.0,min,no cover,-16.5,42.0,-15.5,41.0,-1.0,0.0,1.0,70.0,0.0,1.0,0,1,-16.5,0.0,1.0
min_2019_13,2019,min,13,sea,0.5500000000000002,0.6733333333333333,0.6533333333333333,0.64,0.5666666666666668,0.45,0.47,0.44333333333333336,min_2019_13,seavsmin_2019_13,26.0,24.333333333333332,69.7,69.53333333333333,73.06666666666668,67.03333333333333,71.60000000000001,62.199999999999996,53.5,67.36666666666666,66.63333333333334,61.79999999999999,65.66666666666667,64.03333333333333,0.0,sea,cover,-2.5,48.5,-3.0,49.0,0.5,0.0,0.0,47.0,1.0,-0.5,0,0,-2.5,1.0,0.0
min_2020_3,2020,min,3,ten,0.41,0.515,0.59,0.6950000000000001,0.42000000000000004,0.39,0.395,0.515,min_2020_3,minvsten_2020_3,22.5,35.5,59.150000000000006,71.3,70.25,58.45,65.9,73.6,67.5,43.45,38.3,53.65,58.95,49.900000000000006,1.0,ten,no cover,-2.5,50.0,-1.5,45.5,-1.0,0.0,1.0,70.0,0.0,4.5,0,1,-2.5,1.0,0.0
min_2020_5,2020,min,5,sea,0.3933333333333333,0.49000000000000005,0.5866666666666667,0.6133333333333334,0.44333333333333336,0.42,0.3766666666666667,0.4533333333333333,min_2020_5,seavsmin_2020_5,24.0,27.333333333333332,65.26666666666667,72.63333333333334,67.13333333333333,58.79999999999999,77.3,73.0,60.1,54.166666666666664,49.53333333333333,59.86666666666667,63.800000000000004,55.53333333333334,0.0,sea,no cover,-6.5,56.5,-7.0,58.0,0.5,1.0,0.0,56.0,13.0,-1.5,0,0,-6.5,0.0,1.0
min_2020_14,2020,min,14,tb,0.3666666666666667,0.48,0.6733333333333333,0.4166666666666667,0.42,0.39999999999999997,0.3466666666666667,0.43333333333333335,min_2020_14,tbvsmin_2020_14,27.666666666666668,27.333333333333332,69.26666666666667,74.36666666666667,71.39999999999999,61.46666666666667,75.63333333333333,72.39999999999999,62.56666666666666,59.833333333333336,43.73333333333333,45.833333333333336,60.46666666666667,68.43333333333334,0.0,tb,cover,-7.0,52.5,-6.5,52.5,-0.5,0.0,0.0,75.0,4.0,0.0,0,1,-7.0,1.0,0.0
min_2020_16,2020,min,16,no,0.3133333333333333,0.5366666666666666,0.6233333333333333,0.6366666666666666,0.3166666666666667,0.31,0.32,0.3566666666666667,min_2020_16,novsmin_2020_16,22.666666666666668,27.666666666666668,65.66666666666667,68.86666666666666,61.26666666666667,55.833333333333336,70.63333333333334,71.63333333333333,62.400000000000006,62.06666666666666,53.63333333333333,54.93333333333333,59.93333333333334,66.46666666666665,0.0,no,cover,-6.5,49.5,-7.0,52.0,0.5,0.0,1.0,70.0,0.0,-2.5,0,0,-6.5,1.0,0.0
min_2021_3,2021,min,3,sea,0.525,0.645,0.78,0.54,0.325,0.245,0.38,0.46499999999999997,min_2021_3,minvssea_2021_3,28.5,30.5,67.95,70.7,80.85,56.55,66.8,65.8,63.900000000000006,58.7,55.75,42.25,59.95,58.2,1.0,sea,no cover,-2.0,54.0,-1.0,55.5,-1.0,0.0,1.0,70.0,0.0,-1.5,0,1,-2.0,1.0,0.0
min_2021_12,2021,min,12,sf,0.5633333333333334,0.6633333333333334,0.7799999999999999,0.5366666666666666,0.30333333333333334,0.26666666666666666,0.32,0.63,min_2021_12,sfvsmin_2021_12,30.666666666666668,28.333333333333332,67.13333333333334,73.46666666666665,70.06666666666666,52.0,74.5,65.56666666666666,69.13333333333334,53.53333333333333,46.833333333333336,69.66666666666667,60.699999999999996,57.36666666666667,0.0,sf,cover,-4.0,49.0,-2.5,48.5,-1.5,0.0,0.0,66.0,4.0,0.5,0,1,-4.0,1.0,0.0
min_2021_14,2021,min,14,pit,0.5199999999999999,0.65,0.7533333333333333,0.5233333333333333,0.2866666666666667,0.2333333333333333,0.37666666666666665,0.5533333333333333,min_2021_14,minvspit_2021_14,29.0,31.333333333333332,66.23333333333333,73.03333333333335,66.8,54.96666666666667,72.96666666666667,62.666666666666664,72.40000000000002,52.6,55.13333333333333,70.43333333333334,62.366666666666674,52.93333333333334,0.0,min,cover,-3.5,45.0,-3.5,45.0,0.0,0.0,1.0,70.0,0.0,0.0,0,0,-3.5,1.0,0.0
min_2022_2,2022,min,2,phi,0.65,0.83,0.63,0.66,0.38,0.55,0.18,0.62,min_2022_2,phivsmin_2022_2,23.0,7.0,84.2,78.9,83.4,56.0,70.2,76.5,70.6,76.7,58.0,76.5,77.3,74.7,0.0,phi,cover,-2.5,49.5,-2.5,48.0,0.0,0.0,0.0,74.0,3.0,1.5,0,0,-2.5,1.0,0.0
ne_2014_3,2014,ne,3,oak,0.635,0.54,0.525,0.62,0.55,0.63,0.415,0.595,ne_2014_3,nevsoak_2014_3,25.0,20.0,66.2,62.65,64.3,63.5,66.55,53.599999999999994,60.3,66.45,64.8,69.45,62.0,69.85,0.0,ne,no cover,-14.0,47.5,-14.0,46.5,0.0,1.0,0.0,78.0,7.0,1.0,0,0,-14.0,0.0,1.0
ne_2014_7,2014,ne,7,nyj,0.5499999999999999,0.6366666666666667,0.6466666666666666,0.5333333333333333,0.29666666666666663,0.35000000000000003,0.37666666666666665,0.6,ne_2014_7,nevsnyj_2014_7,31.333333333333332,26.666666666666668,67.93333333333334,70.96666666666665,67.8,69.56666666666666,71.93333333333334,64.66666666666667,60.833333333333336,60.26666666666666,64.8,62.23333333333333,57.36666666666667,58.0,0.0,ne,no cover,-9.5,44.5,-10.0,46.0,0.5,0.0,0.0,63.0,5.0,-1.5,0,0,-9.5,0.0,1.0
ne_2014_14,2014,ne,14,sd,0.8033333333333333,0.8166666666666668,0.6166666666666666,0.9033333333333333,0.5166666666666666,0.5433333333333333,0.5766666666666667,0.57,ne_2014_14,lacvsne_2014_14,32.333333333333336,18.333333333333332,79.56666666666668,81.5,76.49999999999999,67.06666666666666,74.23333333333333,72.60000000000001,74.53333333333335,70.36666666666666,85.2,72.3,55.166666666666664,65.73333333333333,1.0,ne,cover,-4.0,53.0,-3.5,50.5,-0.5,0.0,0.0,64.0,2.0,2.5,0,1,-4.0,0.0,1.0
ne_2014_16,2014,ne,16,nyj,0.7266666666666667,0.64,0.5499999999999999,0.6933333333333334,0.59,0.6166666666666666,0.5233333333333333,0.57,ne_2014_16,nyjvsne_2014_16,28.333333333333332,17.666666666666668,77.89999999999999,74.43333333333334,67.1,65.23333333333333,70.16666666666666,70.33333333333333,72.66666666666667,73.53333333333332,75.39999999999999,66.9,59.13333333333333,73.43333333333334,1.0,ne,no cover,-10.0,47.0,-10.5,47.0,0.5,0.0,0.0,35.0,4.0,0.0,0,0,-10.0,1.0,0.0
ne_2015_1,2015,ne,1,pit,,,,,,,,,ne_2015_1,nevspit_2015_1,,,,,,,,,,,,,,,0.0,ne,no cover,-7.5,51.0,-7.0,52.0,-0.5,1.0,0.0,64.0,9.0,-1.0,0,1,-7.5,0.0,1.0
ne_2015_7,2015,ne,7,nyj,0.6699999999999999,0.61,0.5933333333333334,0.6666666666666666,0.41,0.5433333333333333,0.3966666666666667,0.6166666666666667,ne_2015_7,nevsnyj_2015_7,38.333333333333336,16.666666666666668,81.76666666666667,77.93333333333334,78.13333333333333,64.2,73.06666666666668,64.7,74.66666666666667,72.26666666666667,61.93333333333334,75.26666666666667,62.46666666666667,74.6,0.0,ne,push,-7.0,47.0,-10.0,48.0,3.0,0.0,0.0,58.0,6.0,-1.0,1,0,-7.0,0.0,0.0
ne_2015_9,2015,ne,9,was,0.6166666666666667,0.57,0.6,0.5766666666666667,0.3766666666666667,0.49333333333333335,0.45,0.6233333333333334,ne_2015_9,nevswas_2015_9,33.333333333333336,19.0,81.73333333333333,77.93333333333332,84.63333333333334,61.6,71.63333333333334,67.9,64.33333333333333,74.8,69.33333333333333,78.53333333333333,70.5,71.56666666666666,0.0,ne,cover,-13.5,51.5,-14.0,52.5,0.5,0.0,0.0,54.0,8.0,-1.0,0,0,-13.5,1.0,0.0
ne_2015_10,2015,ne,10,nyg,0.6833333333333332,0.5533333333333333,0.5933333333333334,0.5533333333333333,0.5,0.58,0.5166666666666667,0.61,ne_2015_10,nygvsne_2015_10,31.0,13.333333333333334,83.73333333333333,78.06666666666668,78.16666666666667,61.03333333333334,71.5,65.7,72.39999999999999,79.96666666666665,77.5,83.13333333333333,71.83333333333333,75.2,1.0,ne,no cover,-7.0,52.5,-7.5,55.0,0.5,0.0,0.0,54.0,5.0,-2.5,0,0,-7.0,1.0,0.0
ne_2015_12,2015,ne,12,den,0.6366666666666667,0.48,0.5033333333333333,0.5266666666666667,0.5066666666666667,0.5733333333333334,0.5133333333333333,0.6266666666666666,ne_2015_12,denvsne_2015_12,24.666666666666668,16.333333333333332,78.86666666666666,73.60000000000001,68.33333333333333,56.73333333333334,70.06666666666666,65.2,76.36666666666666,74.23333333333333,77.06666666666666,74.63333333333334,63.666666666666664,68.93333333333334,1.0,ne,no cover,-2.5,43.0,-3.5,45.0,1.0,1.0,0.0,21.0,0.0,-2.0,0,0,-2.5,1.0,0.0
ne_2015_13,2015,ne,13,phi,0.6033333333333334,0.5166666666666667,0.5599999999999999,0.4633333333333334,0.4200000000000001,0.5266666666666667,0.41333333333333333,0.6266666666666666,ne_2015_13,nevsphi_2015_13,23.666666666666668,23.0,75.03333333333335,71.36666666666667,72.23333333333333,56.53333333333334,69.86666666666667,59.666666666666664,67.86666666666666,69.80000000000001,72.06666666666666,62.46666666666666,65.23333333333333,64.8,0.0,ne,no cover,-9.5,49.5,-10.0,48.5,0.5,0.0,0.0,44.0,5.0,1.0,0,0,-9.5,0.0,1.0
ne_2015_15,2015,ne,15,ten,0.64,0.5966666666666667,0.61,0.5333333333333333,0.51,0.6166666666666667,0.39666666666666667,0.37333333333333335,ne_2015_15,nevsten_2015_15,26.333333333333332,23.666666666666668,74.86666666666666,71.60000000000001,78.60000000000001,61.300000000000004,66.0,61.300000000000004,66.66666666666667,72.43333333333332,63.03333333333333,66.0,71.3,70.3,0.0,ne,cover,-14.5,48.0,-13.5,46.5,-1.0,0.0,0.0,39.0,5.0,1.5,0,1,-14.5,1.0,0.0
ne_2015_16,2015,ne,16,nyj,0.65,0.5633333333333334,0.5866666666666667,0.5766666666666667,0.5333333333333333,0.6133333333333333,0.45,0.43,ne_2015_16,nyjvsne_2015_16,29.333333333333332,19.0,78.96666666666667,72.56666666666666,79.33333333333333,57.43333333333334,67.39999999999999,63.599999999999994,69.7,78.63333333333333,69.7,69.0,76.06666666666666,72.86666666666666,1.0,ne,no cover,-2.5,45.5,-3.0,46.0,0.5,1.0,0.0,56.0,7.0,-0.5,0,0,-2.5,1.0,0.0
ne_2016_7,2016,ne,7,pit,0.5933333333333334,0.6533333333333333,0.6533333333333333,0.3833333333333333,0.48333333333333334,0.40666666666666657,0.73,0.4266666666666667,ne_2016_7,pitvsne_2016_7,22.666666666666668,15.333333333333334,74.7,71.73333333333333,77.96666666666668,75.5,71.7,48.93333333333334,65.10000000000001,72.7,78.76666666666667,73.83333333333333,61.46666666666667,67.13333333333334,1.0,ne,cover,-7.5,49.0,-7.5,45.5,0.0,0.0,0.0,63.0,6.0,3.5,0,0,-7.5,0.0,1.0
ne_2016_10,2016,ne,10,sea,0.8033333333333332,0.8333333333333334,0.75,0.5466666666666667,0.5,0.48333333333333334,0.59,0.5633333333333334,ne_2016_10,nevssea_2016_10,34.333333333333336,19.333333333333332,82.26666666666667,80.73333333333333,89.23333333333333,69.6,72.1,63.43333333333333,73.56666666666666,74.7,70.10000000000001,67.06666666666666,56.699999999999996,77.73333333333333,0.0,ne,no cover,-7.5,49.5,-7.5,48.5,0.0,0.0,0.0,45.0,2.0,1.0,0,0,-7.5,0.0,1.0
ne_2016_11,2016,ne,11,sf,0.6766666666666666,0.7533333333333334,0.6566666666666666,0.57,0.4466666666666666,0.44333333333333336,0.5933333333333333,0.5033333333333333,ne_2016_11,sfvsne_2016_11,30.666666666666668,24.0,75.43333333333334,78.33333333333333,82.93333333333332,68.43333333333332,70.83333333333333,60.5,75.23333333333333,64.76666666666667,62.66666666666666,62.166666666666664,57.29999999999999,65.83333333333333,1.0,ne,cover,-11.0,51.5,-13.5,51.5,2.5,1.0,0.0,61.0,1.0,0.0,0,0,-11.0,0.0,1.0
ne_2016_12,2016,ne,12,nyj,0.6266666666666666,0.69,0.62,0.48333333333333334,0.4266666666666667,0.41,0.59,0.5633333333333334,ne_2016_12,nyjvsne_2016_12,31.666666666666668,24.333333333333332,73.73333333333333,77.16666666666667,78.13333333333333,74.93333333333332,71.83333333333333,60.70000000000001,70.76666666666667,61.833333333333336,64.26666666666667,61.666666666666664,65.86666666666666,54.9,1.0,ne,no cover,-8.5,48.0,-8.5,47.0,0.0,0.0,0.0,48.0,8.0,1.0,0,0,-8.5,1.0,0.0
ne_2016_16,2016,ne,16,nyj,0.7200000000000001,0.68,0.5533333333333333,0.59,0.59,0.6233333333333334,0.5333333333333333,0.5366666666666667,ne_2016_16,nevsnyj_2016_16,24.0,12.0,80.10000000000001,76.13333333333333,78.66666666666667,77.63333333333333,68.96666666666665,65.3,68.39999999999999,76.43333333333334,73.5,70.3,62.1,76.23333333333333,0.0,ne,cover,-17.0,45.0,-16.5,43.5,-0.5,1.0,0.0,40.0,4.0,1.5,0,1,-17.0,1.0,0.0
ne_2017_2,2017,ne,2,no,0.31,0.56,0.43,0.54,0.13,0.3,0.1,0.55,ne_2017_2,novsne_2017_2,27.0,42.0,62.3,67.3,66.0,72.9,57.0,57.4,76.8,55.0,43.3,31.1,71.4,55.4,1.0,ne,cover,-5.5,55.0,-4.5,54.0,-1.0,0.0,1.0,70.0,0.0,1.0,0,1,-5.5,0.0,1.0
ne_2017_5,2017,ne,5,tb,0.56,0.7799999999999999,0.65,0.5066666666666667,0.31,0.32,0.4266666666666667,0.5133333333333333,ne_2017_5,tbvsne_2017_5,34.0,28.666666666666668,76.06666666666666,77.56666666666666,83.66666666666667,61.366666666666674,73.83333333333333,63.666666666666664,65.50000000000001,66.06666666666668,73.2,79.0,59.53333333333333,62.26666666666667,1.0,ne,cover,-3.5,54.5,-4.5,54.0,1.0,0.0,0.0,77.0,4.0,0.5,0,0,-3.5,0.0,1.0
ne_2017_6,2017,ne,6,nyj,0.47666666666666674,0.6499999999999999,0.52,0.51,0.27999999999999997,0.3133333333333333,0.3566666666666667,0.57,ne_2017_6,nyjvsne_2017_6,28.333333333333332,26.666666666666668,73.60000000000001,76.86666666666666,82.39999999999999,64.66666666666667,70.3,68.8,65.4,60.43333333333334,65.10000000000001,72.46666666666665,59.633333333333326,58.63333333333333,1.0,ne,no cover,-9.0,48.5,-9.5,47.5,0.5,1.0,0.0,71.0,5.0,1.0,0,0,-9.0,1.0,0.0
ne_2017_11,2017,ne,11,oak,0.6600000000000001,0.8033333333333332,0.69,0.58,0.3566666666666667,0.43333333333333335,0.3166666666666667,0.6366666666666667,ne_2017_11,oakvsne_2017_11,28.333333333333332,12.0,74.63333333333333,75.73333333333333,78.26666666666667,67.8,69.03333333333333,61.5,74.13333333333333,60.93333333333333,56.23333333333333,62.46666666666666,57.0,65.39999999999999,1.0,ne,cover,-7.0,54.5,-5.5,50.0,-1.5,0.0,0.0,64.0,3.0,4.5,0,1,-7.0,0.0,1.0
ne_2017_15,2017,ne,15,pit,0.5700000000000001,0.63,0.5366666666666667,0.5866666666666667,0.4566666666666667,0.5333333333333333,0.31000000000000005,0.5466666666666667,ne_2017_15,pitvsne_2017_15,26.0,15.666666666666666,74.26666666666667,72.73333333333333,67.46666666666667,75.63333333333333,65.53333333333333,68.73333333333333,77.99999999999999,70.06666666666666,64.56666666666666,70.76666666666667,57.333333333333336,73.2,1.0,ne,cover,-2.5,52.5,-2.0,53.0,-0.5,1.0,0.0,40.0,0.0,-0.5,0,1,-2.5,0.0,1.0
ne_2017_17,2017,ne,17,nyj,0.5966666666666668,0.73,0.56,0.6699999999999999,0.3666666666666667,0.42,0.3666666666666667,0.5966666666666667,ne_2017_17,nevsnyj_2017_17,28.0,22.333333333333332,75.46666666666667,77.46666666666667,72.0,77.66666666666666,68.39999999999999,67.43333333333332,77.33333333333333,64.5,68.26666666666667,75.03333333333335,59.300000000000004,61.199999999999996,0.0,ne,cover,-17.0,43.5,-16.5,46.0,-0.5,0.0,0.0,11.0,5.0,-2.5,0,1,-17.0,1.0,0.0
ne_2018_10,2018,ne,10,ten,0.6666666666666666,0.5733333333333334,0.5466666666666667,0.5633333333333334,0.4833333333333334,0.5233333333333333,0.5433333333333333,0.6066666666666667,ne_2018_10,tenvsne_2018_10,31.333333333333332,18.0,79.66666666666667,74.76666666666667,72.89999999999999,81.86666666666667,68.53333333333333,66.7,65.60000000000001,76.73333333333333,74.46666666666665,69.1,65.36666666666667,75.8,1.0,ne,no cover,-6.5,46.5,-7.0,46.5,0.5,0.0,0.0,46.0,2.0,0.0,0,0,-6.5,1.0,0.0
ne_2018_12,2018,ne,12,nyj,0.5399999999999999,0.48000000000000004,0.49,0.45333333333333337,0.45,0.48,0.4866666666666666,0.5466666666666667,ne_2018_12,nyjvsne_2018_12,22.0,19.0,74.8,71.83333333333333,69.39999999999999,78.56666666666666,65.46666666666667,63.9,67.83333333333333,72.60000000000001,67.26666666666667,70.26666666666667,65.3,71.66666666666666,1.0,ne,cover,-11.5,46.5,-9.5,46.5,-2.0,0.0,0.0,53.0,8.0,0.0,0,1,-11.5,0.0,1.0
ne_2018_15,2018,ne,15,pit,0.5733333333333334,0.5833333333333334,0.6433333333333334,0.5333333333333333,0.34,0.49999999999999994,0.19666666666666663,0.5433333333333333,ne_2018_15,pitvsne_2018_15,28.0,19.0,77.03333333333335,74.86666666666666,76.00000000000001,79.39999999999999,74.23333333333333,66.53333333333335,59.30000000000001,70.16666666666667,61.53333333333333,77.03333333333335,64.63333333333334,69.63333333333333,1.0,ne,no cover,-2.5,55.0,-1.0,52.0,-1.5,1.0,0.0,41.0,3.0,3.0,0,1,-2.5,1.0,0.0
ne_2018_17,2018,ne,17,nyj,0.49000000000000005,0.48000000000000004,0.4266666666666667,0.5766666666666667,0.34,0.5033333333333333,0.20333333333333328,0.5833333333333334,ne_2018_17,nevsnyj_2018_17,22.333333333333332,21.0,72.36666666666666,69.13333333333333,68.93333333333334,72.73333333333333,63.29999999999999,66.53333333333335,59.96666666666667,67.63333333333333,66.83333333333333,79.2,63.56666666666667,65.2,0.0,ne,cover,-14.0,46.5,-12.5,47.5,-1.5,0.0,0.0,31.0,0.0,-1.0,0,1,-14.0,1.0,0.0
