unique_team_id,team_id_impute,opponent_id,home_matchup_id,team_abb,team,opponent,date,time,wl,dateInt,Date,output,team_name,opponent_name,home_team,away_team,wl_int,year,week,home_or_away,team_num,game_id,pf,pa,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,special_teams
tb_2021_5,tb_2021,mia_2021_5,tbvsmia_2021_5,tb,tampabaybuccaneers,MiamiDolphins,10/10,1:00pm,W,2021/10/10,20211010,7.0,tb,mia,tb,mia,1,2021.0,3.0,0.6666666666666666,30.0,19652.0,30.333333333333332,25.333333333333332,71.76666666666667,73.10000000000001,80.5,68.16666666666667,68.0,66.53333333333333,60.666666666666664,64.43333333333334,68.0,54.5,63.4,63.0,67.99999999999999
tb_2021_6,tb_2021,phi_2021_6,phivstb_2021_6,tb,tampabaybuccaneers,PhiladelphiaEagles,10/14,8:20pm,W,2021/10/14,20211014,4.0,tb,phi,phi,tb,1,2021.0,4.0,0.6666666666666666,30.0,19666.333333333332,29.333333333333332,22.666666666666668,68.60000000000001,74.36666666666666,81.5,69.4,69.63333333333334,65.86666666666666,60.20000000000001,55.6,64.13333333333333,47.79999999999999,57.6,52.76666666666667,64.23333333333333
tb_2021_7,tb_2021,chi_2021_7,tbvschi_2021_7,tb,tampabaybuccaneers,ChicagoBears,10/24,4:25pm,W,2021/10/24,20211024,10.0,tb,chi,tb,chi,1,2021.0,5.0,0.6666666666666666,30.0,19678.333333333332,30.666666666666668,18.666666666666668,73.06666666666666,76.13333333333333,77.26666666666667,74.10000000000001,70.8,70.0,63.06666666666667,60.9,65.1,51.26666666666667,60.6,59.5,65.8
tb_2021_8,tb_2021,no_2021_8,novstb_2021_8,tb,tampabaybuccaneers,NewOrleansSaints,10/31,4:25pm,L,2021/10/31,20211031,7.0,tb,no,no,tb,0,2021.0,6.0,0.3333333333333333,30.0,19692.666666666668,37.0,14.0,76.56666666666668,78.33333333333333,74.8,72.33333333333333,72.36666666666666,69.43333333333334,70.96666666666667,63.13333333333333,54.333333333333336,49.63333333333333,67.7,62.93333333333334,69.9
tb_2021_10,tb_2021,was_2021_10,wasvstb_2021_10,tb,tampabaybuccaneers,WashingtonFootballTeam,11/14,1:00pm,L,2021/11/14,20211114,14.0,tb,was,was,tb,0,2021.0,7.0,0.6666666666666666,30.0,19709.0,31.0,20.333333333333332,73.03333333333335,73.10000000000001,66.73333333333333,73.89999999999999,68.43333333333334,66.53333333333333,68.43333333333334,65.73333333333333,54.6,54.199999999999996,66.13333333333334,70.39999999999999,64.86666666666667
tb_2021_11,tb_2021,nyg_2021_11,tbvsnyg_2021_11,tb,tampabaybuccaneers,NewYorkGiants,11/22,8:15pm,W,2021/11/22,20211122,8.0,tb,nyg,tb,nyg,1,2021.0,8.333333333333334,0.6666666666666666,30.0,19728.0,28.0,22.666666666666668,68.53333333333333,69.2,66.13333333333334,76.16666666666666,62.199999999999996,71.2,66.03333333333335,64.63333333333333,57.63333333333333,53.833333333333336,64.23333333333333,67.73333333333333,61.23333333333333
tb_2021_12,tb_2021,ind_2021_12,indvstb_2021_12,tb,tampabaybuccaneers,IndianapolisColts,11/28,1:00pm,W,2021/11/28,20211128,6.0,tb,ind,ind,tb,1,2021.0,9.666666666666666,0.6666666666666666,30.0,19747.666666666668,25.333333333333332,25.0,69.86666666666666,70.33333333333333,68.56666666666666,82.03333333333333,64.66666666666667,71.63333333333333,60.53333333333334,65.36666666666667,58.9,59.13333333333333,59.699999999999996,70.83333333333334,59.1
tb_2021_13,tb_2021,atl_2021_13,atlvstb_2021_13,tb,tampabaybuccaneers,AtlantaFalcons,12/05,1:00pm,W,2021/12/05,20211205,7.0,tb,atl,atl,tb,1,2021.0,11.0,0.6666666666666666,30.0,19764.333333333332,29.0,23.333333333333332,75.60000000000001,73.89999999999999,72.26666666666667,80.13333333333334,64.53333333333332,78.36666666666667,66.63333333333334,70.3,57.96666666666667,62.666666666666664,67.60000000000001,71.7,64.6
tb_2021_14,tb_2021,buf_2021_14,tbvsbuf_2021_14,tb,tampabaybuccaneers,BuffaloBills,12/12,4:25pm,W,2021/12/12,20211212,7.0,tb,buf,tb,buf,1,2021.0,12.0,0.6666666666666666,30.0,19778.666666666668,32.666666666666664,19.333333333333332,79.2,77.83333333333333,77.73333333333333,81.43333333333334,69.89999999999999,70.60000000000001,64.16666666666667,71.39999999999999,48.9,56.43333333333334,71.7,76.10000000000001,63.29999999999999
tb_2021_15,tb_2021,no_2021_15,tbvsno_2021_15,tb,tampabaybuccaneers,NewOrleansSaints,12/19,8:20pm,L,2021/12/19,20211219,7.0,tb,no,tb,no,0,2021.0,13.0,0.6666666666666666,30.0,19792.666666666668,33.666666666666664,25.0,74.03333333333335,74.46666666666665,69.96666666666667,79.10000000000001,67.63333333333333,70.4,65.7,66.76666666666667,44.70000000000001,53.93333333333334,67.93333333333334,73.2,61.333333333333336
tb_2021_16,tb_2021,car_2021_16,carvstb_2021_16,tb,tampabaybuccaneers,CarolinaPanthers,12/26,1:00pm,W,2021/12/26,20211226,7.0,tb,car,car,tb,1,2021.0,14.0,0.3333333333333333,30.0,19810.333333333332,21.0,17.666666666666668,69.60000000000001,67.10000000000001,65.60000000000001,73.5,62.86666666666665,61.53333333333334,61.50000000000001,70.10000000000001,54.93333333333334,56.333333333333336,64.10000000000001,73.76666666666667,60.29999999999999
tb_2021_17,tb_2021,nyj_2021_17,nyjvstb_2021_17,tb,tampabaybuccaneers,NewYorkJets,01/02,1:00pm,W,2021/01/02,20210102,,tb,nyj,nyj,tb,1,2021.0,15.0,0.3333333333333333,30.0,19826.333333333332,21.666666666666668,14.0,72.16666666666667,66.39999999999999,66.10000000000001,71.06666666666668,60.69999999999999,64.7,64.30000000000001,74.23333333333333,68.63333333333334,68.36666666666667,64.36666666666666,73.56666666666666,65.96666666666665
tb_2021_18,tb_2021,car_2021_18,tbvscar_2021_18,tb,tampabaybuccaneers,CarolinaPanthers,01/09,4:25pm,W,2021/01/09,20210109,7.0,tb,car,tb,car,1,2021.0,16.0,0.6666666666666666,30.0,19839.666666666668,20.0,13.0,72.83333333333334,71.96666666666668,74.96666666666665,71.5,65.19999999999999,64.26666666666667,67.50000000000001,67.7,67.1,71.26666666666667,63.20000000000001,66.06666666666666,58.26666666666667
tb_2022_1,tb_2022,dal_2022_1,dalvstb_2022_1,tb,tampabaybuccaneers,DallasCowboys,09/11,8:20pm,W,2022/09/11,20220911,NaT,tb,dal,dal,tb,1,,,,,,,,,,,,,,,,,,,,
tb_2022_2,tb_2022,no_2022_2,novstb_2022_2,tb,tampabaybuccaneers,NewOrleansSaints,09/18,1:00pm,W,2022/09/18,20220918,7,tb,no,no,tb,1,2022.0,1.0,1.0,30.0,23113.0,19.0,3.0,71.0,69.1,68.8,38.1,70.0,54.9,74.8,69.5,68.6,84.6,62.0,69.7,53.7
tb_2022_3,tb_2022,gb_2022_3,tbvsgb_2022_3,tb,tampabaybuccaneers,GreenBayPackers,09/25,4:25pm,L,2022/09/25,20220925,7,tb,gb,tb,gb,0,2022.0,1.5,1.0,30.0,23114.0,19.5,6.5,71.15,65.3,72.65,57.0,65.05,51.45,65.35,72.65,62.5,76.65,62.65,78.95,58.2
tb_2022_4,tb_2022,gb_2022_4,tbvsgb_2022_4,tb,tampabaybuccaneers,GreenBayPackers,09/25,4:25pm,L,2022/09/25,20220925,7,tb,gb,tb,gb,,2022.0,2.0,0.6666666666666666,30.0,23123.666666666668,17.0,9.0,71.2,63.76666666666667,70.66666666666667,56.5,63.699999999999996,56.0,60.36666666666667,74.53333333333333,64.7,74.56666666666666,64.76666666666667,78.33333333333333,58.9
ten_2014_1,ten_2014,kc_2014_1,kcvsten_2014_1,ten,tennesseetitans,KansasCityChiefs,09/07,1:00pm,W,2014/09/07,20140907,,ten,kc,kc,ten,1,,,,,,,,,,,,,,,,,,,,
ten_2014_2,ten_2014,dal_2014_2,tenvsdal_2014_2,ten,tennesseetitans,DallasCowboys,09/14,1:00pm,L,2014/09/14,20140914,7.0,ten,dal,ten,dal,0,2014.0,1.0,1.0,31.0,3079.0,26.0,10.0,83.2,77.9,79.3,64.4,77.7,48.7,83.5,80.2,79.4,74.9,69.3,81.9,55.4
ten_2014_3,ten_2014,cin_2014_3,cinvsten_2014_3,ten,tennesseetitans,CincinnatiBengals,09/21,1:00pm,L,2014/09/21,20140921,7.0,ten,cin,cin,ten,0,2014.0,1.5,0.5,31.0,3088.0,18.0,18.0,68.55,70.65,65.45,68.45,69.45,51.8,83.95,65.3,66.7,58.800000000000004,63.8,65.2,44.05
ten_2014_4,ten_2014,ind_2014_4,indvsten_2014_4,ten,tennesseetitans,IndianapolisColts,09/28,1:00pm,L,2014/09/28,20140928,7.0,ten,ind,ind,ten,0,2014.0,2.0,0.6666666666666666,31.0,3094.6666666666665,14.333333333333334,23.0,62.333333333333336,66.93333333333334,53.699999999999996,71.7,67.16666666666667,56.1,79.39999999999999,58.93333333333334,59.63333333333333,58.400000000000006,59.56666666666666,62.20000000000001,46.699999999999996
ten_2014_5,ten_2014,cle_2014_5,tenvscle_2014_5,ten,tennesseetitans,ClevelandBrowns,10/05,1:00pm,L,2014/10/05,20141005,7.0,ten,cle,ten,cle,0,2014.0,3.0,0.6666666666666666,31.0,3110.3333333333335,11.333333333333334,33.333333333333336,54.86666666666667,61.96666666666667,46.4,77.8,61.300000000000004,60.20000000000001,72.36666666666666,51.699999999999996,60.73333333333333,56.833333333333336,55.13333333333333,49.06666666666666,47.1
ten_2014_6,ten_2014,jax_2014_6,tenvsjax_2014_6,ten,tennesseetitans,JacksonvilleJaguars,10/12,1:00pm,W,2014/10/12,20141012,7.0,ten,jax,ten,jax,1,2014.0,4.0,0.6666666666666666,31.0,3126.0,17.333333333333332,34.333333333333336,56.699999999999996,63.86666666666667,51.833333333333336,80.73333333333333,62.9,62.76666666666667,66.23333333333333,51.199999999999996,57.26666666666667,64.7,53.96666666666667,51.46666666666667,52.5
ten_2014_7,ten_2014,was_2014_7,wasvsten_2014_7,ten,tennesseetitans,WashingtonRedskins,10/19,1:00pm,L,2014/10/19,20141019,7.0,ten,was,was,ten,0,2014.0,5.0,0.3333333333333333,31.0,3143.0,20.333333333333332,28.0,63.6,67.60000000000001,64.26666666666667,77.9,63.26666666666667,59.13333333333333,69.03333333333332,57.300000000000004,68.3,62.833333333333336,59.56666666666667,50.1,54.166666666666664
ten_2014_8,ten_2014,hou_2014_8,tenvshou_2014_8,ten,tennesseetitans,HoustonTexans,10/26,1:00pm,L,2014/10/26,20141026,7.0,ten,hou,ten,hou,0,2014.0,6.0,0.3333333333333333,31.0,3159.0,20.333333333333332,20.666666666666668,63.79999999999999,67.0,66.96666666666667,69.89999999999999,62.43333333333333,61.666666666666664,69.13333333333334,59.0,65.10000000000001,64.36666666666666,59.966666666666676,57.03333333333333,56.1
ten_2014_10,ten_2014,bal_2014_10,balvsten_2014_10,ten,tennesseetitans,BaltimoreRavens,11/09,1:00pm,L,2014/11/09,20141109,14.0,ten,bal,bal,ten,0,2014.0,7.0,0.3333333333333333,31.0,3174.0,16.333333333333332,21.0,65.43333333333334,65.10000000000001,61.699999999999996,66.73333333333333,61.699999999999996,64.56666666666666,67.66666666666667,63.1,69.60000000000001,63.033333333333324,61.43333333333334,59.76666666666667,61.56666666666666
ten_2014_11,ten_2014,pit_2014_11,tenvspit_2014_11,ten,tennesseetitans,PittsburghSteelers,11/17,8:30pm,L,2014/11/17,20141117,8.0,ten,pit,ten,pit,0,2014.0,8.333333333333334,0.6666666666666666,31.0,3190.6666666666665,13.333333333333334,23.333333333333332,60.43333333333334,62.26666666666667,56.833333333333336,67.46666666666667,62.4,61.333333333333336,66.60000000000001,58.800000000000004,61.833333333333336,72.69999999999999,57.166666666666664,58.63333333333333,59.5
ten_2014_12,ten_2014,phi_2014_12,phivsten_2014_12,ten,tennesseetitans,PhiladelphiaEagles,11/23,1:00pm,L,2014/11/23,20141123,6.0,ten,phi,phi,ten,0,2014.0,9.666666666666666,0.3333333333333333,31.0,3210.6666666666665,15.666666666666666,26.0,63.400000000000006,68.73333333333333,59.13333333333333,70.53333333333333,70.16666666666667,57.9,69.7,55.46666666666667,49.1,68.26666666666665,58.36666666666667,59.833333333333336,62.79999999999999
ten_2014_13,ten_2014,hou_2014_13,houvsten_2014_13,ten,tennesseetitans,HoustonTexans,11/30,1:00pm,L,2014/11/30,20141130,7.0,ten,hou,hou,ten,0,2014.0,11.0,0.6666666666666666,31.0,3228.6666666666665,18.333333333333332,30.333333333333332,63.866666666666674,68.66666666666667,60.63333333333333,64.96666666666667,71.5,54.699999999999996,71.3,56.03333333333333,51.70000000000001,62.699999999999996,54.06666666666666,60.9,65.03333333333333
ten_2014_14,ten_2014,nyg_2014_14,tenvsnyg_2014_14,ten,tennesseetitans,NewYorkGiants,12/07,1:00pm,L,2014/12/07,20141207,7.0,ten,nyg,ten,nyg,0,2014.0,12.0,0.6666666666666666,31.0,3244.0,23.0,38.333333333333336,64.16666666666669,70.53333333333335,60.833333333333336,58.43333333333334,72.80000000000001,64.60000000000001,70.10000000000001,53.56666666666666,56.23333333333334,57.56666666666666,51.93333333333334,54.63333333333333,64.4
ten_2014_15,ten_2014,nyj_2014_15,tenvsnyj_2014_15,ten,tennesseetitans,NewYorkJets,12/14,4:05pm,L,2014/12/14,20141214,7.0,ten,nyj,ten,nyj,0,2014.0,13.0,0.6666666666666666,31.0,3257.3333333333335,17.333333333333332,41.333333333333336,59.66666666666668,62.53333333333334,55.166666666666664,59.86666666666667,63.53333333333334,66.66666666666667,66.8,56.13333333333333,61.76666666666667,57.93333333333333,50.699999999999996,55.533333333333324,59.6
ten_2014_16,ten_2014,jax_2014_16,jaxvsten_2014_16,ten,tennesseetitans,JacksonvilleJaguars,12/18,8:25pm,L,2014/12/18,20141218,4.0,ten,jax,jax,ten,0,2014.0,14.0,0.3333333333333333,31.0,3274.3333333333335,13.0,32.333333333333336,58.366666666666674,62.26666666666667,51.03333333333334,61.199999999999996,63.066666666666684,68.43333333333334,66.43333333333332,55.96666666666667,64.23333333333333,67.36666666666666,56.63333333333333,50.76666666666666,50.1
ten_2014_17,ten_2014,ind_2014_17,tenvsind_2014_17,ten,tennesseetitans,IndianapolisColts,12/28,1:00pm,L,2014/12/28,20141228,10.0,ten,ind,ten,ind,0,2014.0,15.0,0.3333333333333333,31.0,3288.6666666666665,10.333333333333334,24.333333333333332,63.866666666666674,64.93333333333334,62.06666666666666,65.53333333333333,63.40000000000001,61.03333333333333,66.89999999999999,61.4,60.800000000000004,64.96666666666667,62.43333333333333,61.099999999999994,55.29999999999999
ten_2015_1,ten_2015,tb_2015_1,tbvsten_2015_1,ten,tennesseetitans,TampaBayBuccaneers,09/13,4:25pm,W,2015/09/13,20150913,,ten,tb,tb,ten,1,,,,,,,,,,,,,,,,,,,,
ten_2015_2,ten_2015,cle_2015_2,clevsten_2015_2,ten,tennesseetitans,ClevelandBrowns,09/20,1:00pm,L,2015/09/20,20150920,7.0,ten,cle,cle,ten,0,2015.0,1.0,1.0,31.0,3418.0,42.0,14.0,89.1,81.5,72.7,64.6,90.5,55.6,75.8,83.9,72.2,72.6,67.5,87.6,65.3
ten_2015_3,ten_2015,ind_2015_3,tenvsind_2015_3,ten,tennesseetitans,IndianapolisColts,09/27,1:00pm,L,2015/09/27,20150927,7.0,ten,ind,ten,ind,0,2015.0,1.5,1.0,31.0,3425.0,28.0,21.0,76.3,72.5,60.0,65.9,79.1,55.55,75.65,71.45,68.45,58.349999999999994,65.95,67.85,64.5
ten_2015_5,ten_2015,buf_2015_5,tenvsbuf_2015_5,ten,tennesseetitans,BuffaloBills,10/11,1:00pm,L,2015/10/11,20151011,14.0,ten,buf,ten,buf,0,2015.0,2.0,0.6666666666666666,31.0,3429.6666666666665,29.666666666666668,25.666666666666668,75.06666666666666,72.83333333333333,64.96666666666667,69.10000000000001,74.7,56.9,74.39999999999999,68.8,60.4,60.199999999999996,68.13333333333334,67.16666666666667,62.63333333333333
ten_2015_6,ten_2015,mia_2015_6,tenvsmia_2015_6,ten,tennesseetitans,MiamiDolphins,10/18,1:00pm,L,2015/10/18,20151018,7.0,ten,mia,ten,mia,0,2015.0,3.3333333333333335,0.3333333333333333,31.0,3447.3333333333335,20.0,25.666666666666668,66.23333333333333,66.76666666666667,60.43333333333334,75.43333333333334,63.63333333333333,57.06666666666667,72.36666666666666,60.73333333333333,58.06666666666666,52.73333333333333,67.89999999999999,56.20000000000001,64.0
ten_2015_7,ten_2015,atl_2015_7,tenvsatl_2015_7,ten,tennesseetitans,AtlantaFalcons,10/25,1:00pm,L,2015/10/25,20151025,7.0,ten,atl,ten,atl,0,2015.0,4.666666666666667,0.0,31.0,3464.6666666666665,18.666666666666668,29.0,66.63333333333334,67.39999999999999,63.666666666666664,72.4,64.33333333333333,57.56666666666667,68.60000000000001,62.166666666666664,57.9,63.06666666666666,67.39999999999999,61.43333333333334,57.1
ten_2015_8,ten_2015,hou_2015_8,houvsten_2015_8,ten,tennesseetitans,HoustonTexans,11/01,1:00pm,L,2015/11/01,20151101,7.0,ten,hou,hou,ten,0,2015.0,6.0,0.0,31.0,3485.0,10.0,20.666666666666668,62.93333333333334,61.800000000000004,54.46666666666667,66.83333333333333,61.199999999999996,59.06666666666666,66.8,62.76666666666667,61.36666666666667,68.86666666666666,68.56666666666666,60.43333333333334,57.50000000000001
ten_2015_9,ten_2015,no_2015_9,novsten_2015_9,ten,tennesseetitans,NewOrleansSaints,11/08,1:00pm,W,2015/11/08,20151108,7.0,ten,no,no,ten,1,2015.0,7.0,0.3333333333333333,31.0,3499.0,7.666666666666667,22.666666666666668,65.46666666666668,60.76666666666667,52.06666666666666,50.76666666666667,64.39999999999999,64.33333333333333,63.43333333333334,67.86666666666667,67.86666666666667,80.66666666666666,66.3,64.8,60.1
ten_2015_10,ten_2015,car_2015_10,tenvscar_2015_10,ten,tennesseetitans,CarolinaPanthers,11/15,1:00pm,L,2015/11/15,20151115,7.0,ten,car,ten,car,0,2015.0,8.0,0.6666666666666666,31.0,3513.3333333333335,15.666666666666666,19.333333333333332,69.2,64.36666666666667,55.6,55.833333333333336,69.0,62.800000000000004,63.199999999999996,67.63333333333334,72.5,84.6,66.16666666666667,62.033333333333324,75.9
ten_2015_11,ten_2015,jax_2015_11,jaxvsten_2015_11,ten,tennesseetitans,JacksonvilleJaguars,11/19,8:25pm,L,2015/11/19,20151119,4.0,ten,jax,jax,ten,0,2015.0,9.0,0.6666666666666666,31.0,3527.0,16.666666666666668,25.0,69.56666666666668,67.06666666666668,64.1,64.13333333333333,69.60000000000001,59.20000000000001,61.666666666666664,66.13333333333334,77.8,85.03333333333333,59.1,59.46666666666667,70.30000000000001
ten_2015_12,ten_2015,oak_2015_12,tenvsoak_2015_12,ten,tennesseetitans,OaklandRaiders,11/29,1:00pm,L,2015/11/29,20151129,10.0,ten,oak,ten,oak,0,2015.0,10.0,0.6666666666666666,31.0,3540.0,19.0,24.666666666666668,70.5,70.5,67.66666666666666,74.66666666666667,69.16666666666667,57.333333333333336,66.43333333333334,64.7,76.43333333333334,76.93333333333334,61.96666666666666,56.46666666666667,64.46666666666667
ten_2015_13,ten_2015,jax_2015_13,tenvsjax_2015_13,ten,tennesseetitans,JacksonvilleJaguars,12/06,1:00pm,W,2015/12/06,20151206,7.0,ten,jax,ten,jax,1,2015.0,11.0,0.3333333333333333,31.0,3554.0,14.666666666666666,23.333333333333332,64.36666666666667,63.833333333333336,62.166666666666664,71.76666666666667,61.36666666666667,57.93333333333334,62.666666666666664,63.76666666666667,73.06666666666666,68.5,59.099999999999994,58.13333333333333,57.96666666666667
ten_2015_14,ten_2015,nyj_2015_14,nyjvsten_2015_14,ten,tennesseetitans,NewYorkJets,12/13,1:00pm,L,2015/12/13,20151213,7.0,ten,nyj,nyj,ten,0,2015.0,12.0,0.3333333333333333,31.0,3568.0,25.333333333333332,27.333333333333332,69.26666666666667,70.7,61.96666666666667,72.33333333333333,68.03333333333333,60.26666666666667,71.53333333333335,61.833333333333336,69.7,59.56666666666666,60.5,56.36666666666667,65.63333333333334
ten_2015_15,ten_2015,ne_2015_15,nevsten_2015_15,ten,tennesseetitans,NewEnglandPatriots,12/20,1:00pm,L,2015/12/20,20151220,7.0,ten,ne,ne,ten,0,2015.0,13.0,0.3333333333333333,31.0,3585.3333333333335,23.666666666666668,31.0,65.16666666666667,66.06666666666668,58.400000000000006,72.9,65.13333333333334,56.53333333333333,66.63333333333334,60.400000000000006,65.13333333333333,56.53333333333333,60.300000000000004,56.699999999999996,64.2
ten_2015_16,ten_2015,hou_2015_16,tenvshou_2015_16,ten,tennesseetitans,HoustonTexans,12/27,1:00pm,L,2015/12/27,20151227,7.0,ten,hou,ten,hou,0,2015.0,14.0,0.6666666666666666,31.0,3601.3333333333335,22.0,34.0,66.13333333333334,66.76666666666667,56.23333333333333,69.23333333333333,67.96666666666665,55.800000000000004,70.03333333333333,60.70000000000001,61.56666666666666,51.1,64.13333333333334,56.23333333333333,65.86666666666666
ten_2015_17,ten_2015,ind_2015_17,indvsten_2015_17,ten,tennesseetitans,IndianapolisColts,01/03,1:00pm,L,2015/01/03,20150103,,ten,ind,ind,ten,0,2015.0,15.0,0.6666666666666666,31.0,3618.3333333333335,10.0,32.333333333333336,61.1,56.833333333333336,47.1,63.26666666666667,62.46666666666666,50.166666666666664,59.36666666666667,65.56666666666668,68.0,62.43333333333333,66.36666666666667,56.300000000000004,66.13333333333334
ten_2016_1,ten_2016,min_2016_1,tenvsmin_2016_1,ten,tennesseetitans,MinnesotaVikings,09/11,1:00pm,L,2016/09/11,20160911,,ten,min,ten,min,0,,,,,,,,,,,,,,,,,,,,
ten_2016_2,ten_2016,det_2016_2,detvsten_2016_2,ten,tennesseetitans,DetroitLions,09/18,1:00pm,W,2016/09/18,20160918,7.0,ten,det,det,ten,1,2016.0,1.0,0.0,31.0,4103.0,16.0,25.0,66.8,60.5,55.1,79.0,67.9,29.7,64.0,69.3,85.6,72.2,60.4,51.9,68.7
ten_2016_3,ten_2016,oak_2016_3,tenvsoak_2016_3,ten,tennesseetitans,OaklandRaiders,09/25,1:00pm,L,2016/09/25,20160925,7.0,ten,oak,ten,oak,0,2016.0,1.5,0.5,31.0,4111.5,16.0,20.0,64.95,68.9,61.3,82.2,69.25,47.2,71.0,59.599999999999994,68.6,51.150000000000006,58.2,52.55,58.900000000000006
ten_2016_4,ten_2016,hou_2016_4,houvsten_2016_4,ten,tennesseetitans,HoustonTexans,10/02,1:00pm,L,2016/10/02,20161002,7.0,ten,hou,hou,ten,0,2016.0,2.0,0.3333333333333333,31.0,4119.0,14.0,19.0,66.0,69.0,60.333333333333336,83.96666666666667,66.56666666666666,55.333333333333336,72.5,60.333333333333336,64.33333333333333,51.199999999999996,58.199999999999996,56.6,59.4
ten_2016_5,ten_2016,mia_2016_5,miavsten_2016_5,ten,tennesseetitans,MiamiDolphins,10/09,1:00pm,W,2016/10/09,20161009,7.0,ten,mia,mia,ten,1,2016.0,3.0,0.6666666666666666,31.0,4133.666666666667,15.333333333333334,19.666666666666668,64.66666666666667,67.23333333333333,55.199999999999996,83.06666666666666,61.5,63.1,76.83333333333333,60.26666666666667,57.26666666666667,45.26666666666667,61.666666666666664,60.9,58.23333333333333
ten_2016_6,ten_2016,cle_2016_6,tenvscle_2016_6,ten,tennesseetitans,ClevelandBrowns,10/16,1:00pm,W,2016/10/16,20161016,7.0,ten,cle,ten,cle,1,2016.0,4.0,0.6666666666666666,31.0,4147.666666666667,20.0,20.333333333333332,69.46666666666665,66.86666666666667,55.06666666666666,79.83333333333333,59.4,67.26666666666667,75.76666666666667,69.33333333333333,66.4,55.93333333333334,67.16666666666667,65.7,51.866666666666674
ten_2016_7,ten_2016,ind_2016_7,tenvsind_2016_7,ten,tennesseetitans,IndianapolisColts,10/23,1:00pm,L,2016/10/23,20161023,7.0,ten,ind,ten,ind,0,2016.0,5.0,0.6666666666666666,31.0,4162.666666666667,26.0,23.333333333333332,72.39999999999999,68.86666666666667,58.86666666666665,80.26666666666667,66.53333333333333,61.1,70.36666666666666,73.26666666666667,77.0,60.599999999999994,70.63333333333334,64.8,49.699999999999996
ten_2016_8,ten_2016,jax_2016_8,tenvsjax_2016_8,ten,tennesseetitans,JacksonvilleJaguars,10/27,8:25pm,W,2016/10/27,20161027,4.0,ten,jax,ten,jax,1,2016.0,6.0,0.3333333333333333,31.0,4180.0,28.0,25.666666666666668,72.26666666666667,73.39999999999999,62.099999999999994,80.8,72.36666666666666,62.96666666666667,69.0,67.2,77.39999999999999,70.06666666666666,69.56666666666666,55.133333333333326,47.36666666666667
ten_2016_9,ten_2016,lac_2016_9,lacvsten_2016_9,ten,tennesseetitans,LosAngelesChargers,11/06,4:25pm,L,2016/11/06,20161106,10.0,ten,lac,lac,ten,0,2016.0,7.0,0.0,31.0,4193.0,30.0,27.333333333333332,73.93333333333334,74.9,67.33333333333333,83.7,76.89999999999999,58.0,69.39999999999999,66.33333333333333,73.8,75.26666666666667,66.96666666666665,57.199999999999996,61.1
ten_2016_10,ten_2016,gb_2016_10,tenvsgb_2016_10,ten,tennesseetitans,GreenBayPackers,11/13,1:00pm,W,2016/11/13,20161113,7.0,ten,gb,ten,gb,1,2016.0,8.0,0.3333333333333333,31.0,4208.0,32.333333333333336,33.0,71.89999999999999,74.83333333333333,66.43333333333332,80.7,73.56666666666666,63.53333333333334,70.46666666666667,60.93333333333334,63.699999999999996,70.8,66.5,53.26666666666667,66.3
ten_2016_11,ten_2016,ind_2016_11,indvsten_2016_11,ten,tennesseetitans,IndianapolisColts,11/20,1:00pm,L,2016/11/20,20161120,7.0,ten,ind,ind,ten,0,2016.0,9.0,0.3333333333333333,31.0,4219.666666666667,39.333333333333336,30.0,77.26666666666667,78.1,79.2,77.63333333333333,77.63333333333334,62.5,66.76666666666667,67.10000000000001,65.53333333333333,68.69999999999999,65.03333333333335,64.46666666666667,68.7
ten_2016_12,ten_2016,chi_2016_12,chivsten_2016_12,ten,tennesseetitans,ChicagoBears,11/27,1:00pm,W,2016/11/27,20161127,7.0,ten,chi,chi,ten,1,2016.0,10.0,0.6666666666666666,31.0,4235.0,33.0,30.666666666666668,73.53333333333333,75.2,76.5,78.13333333333334,72.73333333333333,59.96666666666667,66.23333333333333,64.4,68.49999999999999,68.76666666666667,69.5,55.400000000000006,61.866666666666674
ten_2016_14,ten_2016,den_2016_14,tenvsden_2016_14,ten,tennesseetitans,DenverBroncos,12/11,1:00pm,W,2016/12/11,20161211,14.0,ten,den,ten,den,1,2016.0,11.0,0.6666666666666666,31.0,4247.333333333333,30.333333333333332,23.333333333333332,72.8,76.46666666666665,81.23333333333333,82.89999999999999,73.10000000000001,56.43333333333334,69.46666666666667,63.43333333333334,72.63333333333333,77.89999999999999,62.96666666666667,55.866666666666674,61.03333333333334
ten_2016_15,ten_2016,kc_2016_15,kcvsten_2016_15,ten,tennesseetitans,KansasCityChiefs,12/18,1:00pm,W,2016/12/18,20161218,7.0,ten,kc,kc,ten,1,2016.0,12.333333333333334,0.6666666666666666,31.0,4268.0,19.0,18.333333333333332,73.36666666666666,75.33333333333333,68.06666666666668,89.73333333333335,67.43333333333334,62.5,76.06666666666668,66.10000000000001,72.06666666666666,74.93333333333332,65.60000000000001,57.366666666666674,58.9
