team_id,week,year,spread_favorite,over_under_line,fav_cover,starting_spread,Total Score Open,spread_movement,ou_movement,strong_movement,fav_team_stronger,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa,pa,pf,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,team_favorite_id,home_matchup_id,dawgfav_homeoraway,dawgprecip,dawgdome,dawgtemperature,dawgwind_mph,dawgtotal_dvoa,dawgoff_dvoa,dawgoff_pass_dvoa,dawgoff_rush_dvoa,dawgdef_dvoa,dawgdef_pass_dvoa,dawgdef_rush_dvoa,dawgspecial_teams_dvoa,dawgunique_team_id,dawgpf,dawgpa,dawgoverall_performance,dawgoffense,dawgpass,dawgpass_blocking,dawgreceiving,dawgrushing,dawgrun_blocking,dawgdefense,dawgrush_defense,dawgtackling,dawgpass_rush,dawgcoverage
bal_2020_2,2,2020.0,-7.0,49.0,cover,-6.5,53.0,-0.5,-4.0,0,1,0.78,0.78,1.0,0.34,0.7,0.51,0.68,0.62,6.0,38.0,74.6,82.4,88.2,67.9,84.1,62.6,57.5,55.4,51.1,43.7,59.5,58.2,bal,houvsbal_2020_2,1,1,0,74,15,0.43,0.61,0.66,0.7,0.38,0.3,0.45,0.47,hou_2020_2,20.0,34.0,59.3,74.1,68.0,59.9,62.6,79.1,84.6,42.0,42.4,46.0,54.6,45.7
gb_2020_7,7,2020.0,-3.0,57.0,cover,-3.5,56.5,0.5,0.5,0,0,0.43,0.5933333333333333,0.73,0.47333333333333333,0.3433333333333333,0.32,0.4033333333333333,0.5466666666666667,28.0,25.666666666666668,68.7,70.33333333333333,72.3,65.13333333333334,67.2,60.800000000000004,66.13333333333334,60.599999999999994,64.53333333333333,50.23333333333333,58.866666666666674,59.63333333333335,gb,houvsgb_2020_7,1,0,0,71,5,0.37666666666666665,0.59,0.7200000000000001,0.4633333333333333,0.2833333333333333,0.29333333333333333,0.33,0.5066666666666667,hou_2020_7,29.666666666666668,29.0,73.76666666666667,77.83333333333333,74.89999999999999,87.2,73.2,63.0,65.26666666666667,61.6,57.800000000000004,51.93333333333334,68.2,57.46666666666666
ne_2020_11,11,2020.0,-2.5,49.0,no cover,-2.5,47.5,0.0,1.5,0,0,0.4266666666666666,0.6833333333333335,0.7433333333333333,0.7033333333333335,0.22999999999999998,0.26,0.3433333333333333,0.5933333333333334,22.666666666666668,24.666666666666668,69.76666666666667,80.93333333333332,81.53333333333335,54.1,74.03333333333333,71.7,77.10000000000001,49.199999999999996,50.30000000000001,56.166666666666664,59.63333333333333,50.199999999999996,ne,houvsne_2020_11,1,0,0,74,2,0.32,0.4466666666666667,0.64,0.30333333333333334,0.34,0.33,0.38000000000000006,0.5066666666666667,hou_2020_11,18.0,23.333333333333332,61.56666666666666,66.5,71.33333333333333,66.0,64.36666666666666,67.93333333333334,53.166666666666664,51.6,56.53333333333333,64.93333333333334,55.96666666666667,50.79999999999999
ind_2020_13,13,2020.0,-3.5,50.0,cover,-2.5,54.5,-1.0,-4.5,0,1,0.44333333333333336,0.5866666666666668,0.6766666666666667,0.57,0.39333333333333337,0.3633333333333333,0.37666666666666665,0.5199999999999999,31.0,31.333333333333332,68.39999999999999,72.2,70.6,70.13333333333334,67.26666666666667,72.10000000000001,63.86666666666667,55.566666666666684,50.46666666666667,63.53333333333333,73.2,56.23333333333334,ind,houvsind_2020_13,1,0,0,54,3,0.43,0.5866666666666668,0.7466666666666667,0.24666666666666667,0.36999999999999994,0.3499999999999999,0.4033333333333333,0.5166666666666667,hou_2020_13,25.0,18.333333333333332,68.2,78.23333333333333,82.83333333333333,70.93333333333334,76.23333333333333,65.7,59.23333333333334,52.63333333333333,45.93333333333334,60.1,62.0,56.29999999999999
ten_2020_17,17,2020.0,-7.0,55.5,no cover,-7.0,56.0,0.0,-0.5,0,0,0.4200000000000001,0.64,0.6666666666666666,0.7433333333333333,0.28,0.25999999999999995,0.42999999999999994,0.5533333333333333,25.0,30.333333333333332,77.63333333333333,80.93333333333332,68.63333333333334,55.46666666666667,77.89999999999999,83.86666666666667,70.96666666666665,63.86666666666667,61.93333333333334,54.96666666666667,57.46666666666667,65.89999999999999,ten,houvsten_2020_17,1,0,0,66,8,0.26333333333333336,0.53,0.6433333333333334,0.5966666666666667,0.16666666666666666,0.21,0.27666666666666667,0.5099999999999999,hou_2020_17,19.333333333333332,33.333333333333336,62.73333333333333,70.7,73.66666666666667,62.76666666666667,67.13333333333334,70.06666666666666,64.76666666666668,51.13333333333333,41.13333333333333,51.46666666666667,63.699999999999996,55.76666666666667
car_2021_3,3,2021.0,-8.0,43.0,cover,-7.5,44.0,-0.5,-1.0,0,1,0.67,0.62,0.7450000000000001,0.505,0.625,0.43500000000000005,0.65,0.315,10.5,22.5,73.55,69.2,74.65,48.05,70.6,55.8,64.15,75.4,70.15,55.0,76.45,69.05000000000001,car,houvscar_2021_3,1,0,0,77,6,0.47,0.5800000000000001,0.77,0.43,0.355,0.3,0.29500000000000004,0.39,hou_2021_3,29.0,26.0,60.05,62.95,60.400000000000006,65.3,68.5,57.8,56.55,56.3,47.0,46.45,64.85,60.3
ne_2021_5,5,2021.0,-8.0,39.0,no cover,-9.5,39.5,1.5,-0.5,0,0,0.49666666666666665,0.54,0.6433333333333334,0.43,0.42,0.36666666666666664,0.33,0.4266666666666667,17.666666666666668,18.333333333333332,63.43333333333334,65.3,64.56666666666666,61.36666666666667,64.23333333333333,66.73333333333333,52.199999999999996,59.6,55.633333333333326,53.53333333333333,63.46666666666667,59.79999999999999,ne,houvsne_2021_5,1,0,0,86,15,0.24666666666666667,0.35000000000000003,0.5466666666666666,0.3333333333333333,0.3,0.26333333333333336,0.2866666666666667,0.3833333333333333,hou_2021_5,10.0,31.666666666666668,54.43333333333334,54.43333333333334,47.300000000000004,63.1,63.1,54.166666666666664,51.46666666666667,57.96666666666667,51.4,45.86666666666667,66.7,60.79999999999999
lar_2021_8,8,2021.0,-16.5,47.0,no cover,-14.5,46.0,-2.0,1.0,0,1,0.5933333333333334,0.6733333333333332,0.7999999999999999,0.49000000000000005,0.4066666666666667,0.30666666666666664,0.4033333333333333,0.4166666666666667,15.666666666666666,30.666666666666668,75.06666666666666,75.33333333333333,68.9,77.8,74.10000000000001,67.13333333333333,61.333333333333336,68.3,68.26666666666667,59.63333333333333,71.86666666666667,61.26666666666667,lar,houvslar_2021_8,1,0,0,74,5,0.3833333333333333,0.48333333333333334,0.6633333333333333,0.39666666666666667,0.33666666666666667,0.2333333333333333,0.39999999999999997,0.39666666666666667,hou_2021_8,10.0,29.0,56.1,62.0,67.26666666666667,58.76666666666667,63.9,62.63333333333333,49.800000000000004,51.9,57.300000000000004,47.36666666666667,66.10000000000001,43.86666666666667
ind_2021_13,13,2021.0,-10.0,45.5,cover,-7.5,46.0,-2.5,-0.5,0,1,0.5933333333333333,0.62,0.6900000000000001,0.7166666666666668,0.4033333333333333,0.37999999999999995,0.18333333333333335,0.6133333333333333,23.333333333333332,31.666666666666668,73.83333333333333,74.9,67.13333333333334,54.36666666666667,65.89999999999999,77.7,74.96666666666665,62.4,49.833333333333336,60.73333333333334,62.69999999999999,66.93333333333332,ind,houvsind_2021_13,1,0,0,75,10,0.4533333333333333,0.3633333333333333,0.5833333333333333,0.35666666666666663,0.5499999999999999,0.4466666666666667,0.4766666666666666,0.48,hou_2021_13,15.0,17.0,60.36666666666667,55.199999999999996,53.03333333333334,51.166666666666664,61.06666666666666,57.5,56.300000000000004,67.86666666666667,66.26666666666667,61.0,73.10000000000001,61.133333333333326
sea_2021_14,14,2021.0,-9.5,41.0,cover,-7.5,43.5,-2.0,-2.5,0,1,0.48333333333333334,0.5233333333333333,0.6333333333333334,0.49,0.36000000000000004,0.25333333333333335,0.43,0.61,21.0,19.333333333333332,60.13333333333333,61.76666666666667,63.633333333333326,47.5,61.666666666666664,57.93333333333334,63.166666666666664,56.166666666666664,63.666666666666664,58.0,58.199999999999996,50.13333333333333,sea,houvssea_2021_14,1,0,0,50,5,0.36333333333333334,0.32,0.5566666666666668,0.3466666666666667,0.47,0.40666666666666673,0.36000000000000004,0.4766666666666666,hou_2021_14,12.0,21.666666666666668,54.833333333333336,53.333333333333336,52.20000000000001,61.06666666666666,57.53333333333333,59.166666666666664,50.76666666666666,58.866666666666674,47.06666666666666,55.6,66.93333333333335,66.6
lac_2021_16,16,2021.0,-13.0,45.5,no cover,-10.5,47.5,-2.5,-2.0,0,1,0.6033333333333334,0.66,0.7599999999999999,0.59,0.3833333333333333,0.30666666666666664,0.42,0.5866666666666666,25.666666666666668,35.333333333333336,73.46666666666665,74.9,76.3,75.5,72.16666666666667,65.1,62.93333333333333,63.800000000000004,60.86666666666667,58.300000000000004,69.76666666666667,61.099999999999994,lac,houvslac_2021_16,1,0,0,73,11,0.3466666666666667,0.41999999999999993,0.57,0.4633333333333334,0.25666666666666665,0.21000000000000005,0.30333333333333334,0.6633333333333334,hou_2021_16,14.333333333333334,26.666666666666668,53.166666666666664,55.4,45.33333333333334,76.96666666666665,60.43333333333334,61.13333333333333,47.73333333333333,46.23333333333333,46.03333333333333,58.4,61.36666666666667,51.166666666666664
ten_2021_18,18,2021.0,-10.5,43.0,no cover,-11.0,43.0,0.5,0.0,0,0,0.6133333333333334,0.5666666666666667,0.6633333333333332,0.5833333333333334,0.51,0.3933333333333333,0.42333333333333334,0.5866666666666666,13.0,22.333333333333332,69.03333333333333,69.83333333333333,69.39999999999999,60.23333333333333,64.26666666666667,72.33333333333333,64.16666666666666,61.300000000000004,61.699999999999996,50.166666666666664,60.300000000000004,63.53333333333333,ten,houvsten_2021_18,1,1,0,72,8,0.49666666666666665,0.5733333333333333,0.7033333333333333,0.5466666666666666,0.31666666666666665,0.21333333333333337,0.4266666666666667,0.6,hou_2021_18,26.0,22.666666666666668,63.03333333333333,65.63333333333333,57.0,60.46666666666667,71.86666666666666,61.43333333333333,61.96666666666666,55.43333333333334,65.03333333333332,58.199999999999996,52.96666666666667,55.86666666666667
ne_2015_6,6,2015.0,-8.0,53.5,no cover,-7.5,55.0,-0.5,-1.5,0,1,0.7366666666666667,0.6066666666666666,0.5966666666666667,0.6766666666666666,0.5033333333333334,0.65,0.35000000000000003,0.6366666666666666,18.333333333333332,40.333333333333336,81.03333333333333,79.13333333333333,80.10000000000001,66.60000000000001,74.03333333333335,63.099999999999994,74.8,69.56666666666668,60.79999999999999,71.83333333333333,65.16666666666666,70.26666666666667,ne,indvsne_2015_6,1,0,1,70,0,0.5133333333333333,0.45999999999999996,0.47666666666666674,0.5533333333333333,0.3433333333333333,0.47333333333333333,0.35333333333333333,0.6333333333333333,ind_2015_6,26.0,22.0,70.83333333333333,71.10000000000001,65.89999999999999,71.53333333333333,69.73333333333333,55.833333333333336,71.03333333333333,62.63333333333333,64.66666666666667,75.13333333333334,61.9,59.1
den_2015_9,9,2015.0,-3.5,45.0,no cover,-3.0,45.0,-0.5,0.0,0,1,0.6533333333333333,0.4666666666666666,0.49,0.5599999999999999,0.6166666666666666,0.7399999999999999,0.44,0.48,14.333333333333334,23.666666666666668,77.83333333333333,72.2,68.26666666666667,74.76666666666667,72.3,56.73333333333333,66.66666666666667,75.33333333333333,73.23333333333333,62.70000000000001,68.19999999999999,74.63333333333333,den,indvsden_2015_9,1,0,1,70,0,0.49666666666666665,0.4033333333333333,0.42,0.5366666666666667,0.4566666666666667,0.6166666666666667,0.3233333333333333,0.5,ind_2015_9,24.666666666666668,30.0,62.26666666666667,65.26666666666667,48.800000000000004,76.76666666666667,64.63333333333333,63.06666666666666,73.7,57.56666666666666,59.46666666666666,57.29999999999999,56.13333333333333,58.63333333333333
kc_2016_8,8,2016.0,-3.0,50.5,cover,-2.5,49.5,-0.5,1.0,0,1,0.47333333333333333,0.6433333333333333,0.6033333333333334,0.45999999999999996,0.3333333333333333,0.3666666666666667,0.47666666666666674,0.4366666666666667,24.666666666666668,22.333333333333332,69.63333333333334,70.76666666666667,70.39999999999999,75.06666666666666,71.8,58.53333333333333,63.866666666666674,63.26666666666667,64.39999999999999,72.53333333333335,56.76666666666667,64.2,kc,indvskc_2016_8,1,0,1,70,0,0.47000000000000003,0.62,0.56,0.56,0.26666666666666666,0.36333333333333334,0.3433333333333333,0.62,ind_2016_8,28.666666666666668,25.0,65.60000000000001,71.76666666666667,76.46666666666668,71.5,67.4,57.46666666666667,69.0,51.36666666666667,48.5,56.46666666666667,56.36666666666667,53.866666666666674
pit_2016_12,12,2016.0,-8.0,50.0,cover,-2.5,53.5,-5.5,-3.5,1,1,0.6133333333333334,0.5966666666666667,0.5466666666666666,0.43999999999999995,0.6,0.5433333333333333,0.7366666666666667,0.38666666666666666,21.666666666666668,22.666666666666668,71.56666666666668,67.83333333333333,66.13333333333334,87.7,62.13333333333333,53.56666666666666,68.93333333333334,72.06666666666666,68.0,73.0,65.76666666666667,73.46666666666665,pit,indvspit_2016_12,1,0,1,70,0,0.5533333333333333,0.5633333333333334,0.4533333333333333,0.5633333333333334,0.4766666666666666,0.47666666666666674,0.5966666666666667,0.57,ind_2016_12,23.0,24.333333333333332,63.666666666666664,68.63333333333334,69.56666666666666,53.1,68.83333333333333,55.36666666666667,69.36666666666667,56.5,67.7,60.4,54.166666666666664,54.23333333333333
ari_2017_2,2,2017.0,-7.0,44.0,no cover,-7.0,44.0,0.0,0.0,0,0,0.29,0.33,0.33,0.3,0.45,0.44,0.51,0.4,35.0,23.0,63.2,59.8,61.7,44.7,61.4,53.0,71.2,67.4,69.0,63.1,59.7,66.7,ari,indvsari_2017_2,1,0,1,70,0,0.09,0.11,0.13,0.27,0.38,0.24,0.61,0.39,ind_2017_2,9.0,46.0,47.9,48.9,26.4,51.4,62.6,54.0,63.4,61.4,71.6,56.1,70.3,46.4
cle_2017_3,3,2017.0,-1.0,42.0,no cover,-1.0,40.5,0.0,1.5,0,0,0.315,0.39,0.38,0.4,0.4,0.39,0.575,0.41500000000000004,22.5,14.0,60.95,62.75,53.5,81.7,62.65,60.150000000000006,61.2,56.85,58.699999999999996,60.55,49.25,63.45,cle,indvscle_2017_3,1,0,1,70,0,0.22999999999999998,0.24,0.24,0.35,0.41000000000000003,0.35,0.535,0.455,ind_2017_3,11.0,31.0,58.150000000000006,55.599999999999994,46.2,59.95,62.05,56.75,60.0,67.1,69.4,69.6,74.69999999999999,56.400000000000006
sf_2017_5,5,2017.0,-1.0,43.5,no cover,-1.5,43.0,2.5,0.5,0,0,0.43,0.45999999999999996,0.3933333333333333,0.47333333333333333,0.3866666666666667,0.39666666666666667,0.4166666666666667,0.5966666666666667,23.666666666666668,21.0,67.8,64.39999999999999,60.20000000000001,70.73333333333333,59.53333333333333,56.76666666666667,74.36666666666666,63.46666666666667,65.66666666666667,68.2,77.76666666666667,52.86666666666667,sf,indvssf_2017_5,1,0,1,70,0,0.3433333333333333,0.4266666666666667,0.41,0.43333333333333335,0.3233333333333333,0.41,0.2733333333333334,0.5433333333333333,ind_2017_5,20.666666666666668,30.0,65.03333333333333,59.76666666666666,63.6,71.16666666666667,60.0,56.96666666666667,55.199999999999996,69.10000000000001,68.83333333333333,67.3,68.66666666666666,65.33333333333333
jax_2017_7,7,2017.0,-3.0,41.0,cover,-3.0,43.5,0.0,-2.5,0,0,0.5166666666666666,0.5266666666666667,0.3666666666666667,0.5666666666666665,0.6033333333333334,0.6699999999999999,0.3666666666666667,0.3633333333333333,19.666666666666668,22.333333333333332,68.46666666666667,64.96666666666667,54.366666666666674,58.4,64.7,66.7,65.46666666666667,73.13333333333334,69.0,66.93333333333334,66.76666666666667,73.26666666666667,jax,indvsjax_2017_7,1,0,1,70,0,0.3333333333333333,0.4266666666666667,0.37333333333333335,0.44,0.2866666666666667,0.34,0.36000000000000004,0.5833333333333334,ind_2017_7,22.0,35.0,66.2,64.46666666666665,61.699999999999996,66.96666666666667,64.4,67.1,55.833333333333336,62.83333333333334,71.06666666666666,69.33333333333333,63.9,55.56666666666666
pit_2017_10,10,2017.0,-10.5,47.0,no cover,-10.5,43.0,0.0,4.0,0,0,0.6666666666666666,0.6766666666666667,0.59,0.5233333333333333,0.5933333333333333,0.5666666666666667,0.5733333333333334,0.48666666666666664,14.0,22.666666666666668,81.06666666666666,79.9,75.66666666666667,82.73333333333333,74.3,64.56666666666666,72.83333333333333,72.10000000000001,72.86666666666666,48.20000000000001,67.16666666666667,68.36666666666666,pit,indvspit_2017_10,1,0,1,70,0,0.4666666666666666,0.48,0.4166666666666667,0.4533333333333333,0.45,0.4633333333333333,0.42333333333333334,0.5533333333333333,ind_2017_10,14.333333333333334,21.666666666666668,68.10000000000001,60.46666666666667,60.300000000000004,61.56666666666666,59.29999999999999,64.89999999999999,59.03333333333333,72.73333333333333,78.3,73.36666666666666,72.06666666666666,60.333333333333336
ten_2017_12,12,2017.0,-3.0,46.5,cover,-4.5,44.0,1.5,2.5,0,0,0.4166666666666667,0.5266666666666667,0.43333333333333335,0.5,0.3666666666666667,0.4200000000000001,0.4133333333333334,0.49333333333333335,26.666666666666668,21.333333333333332,70.73333333333333,68.36666666666666,66.06666666666666,77.26666666666667,65.26666666666667,68.83333333333333,60.26666666666667,69.86666666666667,66.56666666666666,83.63333333333334,63.633333333333326,70.56666666666668,ten,indvsten_2017_12,1,0,1,70,0,0.49666666666666665,0.48,0.45,0.4166666666666667,0.5,0.49333333333333335,0.48666666666666675,0.5399999999999999,ind_2017_12,20.0,19.333333333333332,74.56666666666666,65.36666666666667,72.60000000000001,63.03333333333333,64.10000000000001,64.46666666666667,57.56666666666666,77.06666666666668,83.13333333333333,81.03333333333335,72.69999999999999,64.5
den_2017_15,15,2017.0,-3.0,40.5,cover,-1.5,41.0,-1.5,-0.5,0,1,0.29,0.21666666666666667,0.25666666666666665,0.3033333333333334,0.5266666666666666,0.5366666666666667,0.4066666666666667,0.4466666666666667,18.666666666666668,15.333333333333334,65.03333333333335,58.866666666666674,54.1,69.66666666666667,62.333333333333336,60.46666666666666,51.699999999999996,74.03333333333335,75.93333333333334,53.833333333333336,70.8,65.66666666666667,den,indvsden_2017_15,1,0,1,70,0,0.42333333333333334,0.4666666666666666,0.41333333333333333,0.41333333333333333,0.4266666666666667,0.42333333333333334,0.46,0.5066666666666667,ind_2017_15,11.0,21.0,64.39999999999999,61.73333333333333,59.46666666666667,70.03333333333333,59.43333333333334,61.46666666666666,60.5,66.83333333333333,71.93333333333334,49.166666666666664,58.16666666666666,64.93333333333334
hou_2018_4,4,2018.0,-1.0,48.0,cover,-2.5,47.0,3.5,1.0,1,0,0.5666666666666668,0.43333333333333335,0.52,0.3333333333333333,0.5099999999999999,0.4666666666666666,0.5533333333333333,0.63,24.666666666666668,19.666666666666668,69.3,69.56666666666666,71.33333333333333,62.93333333333333,70.89999999999999,67.53333333333333,52.4,63.13333333333333,69.86666666666666,52.833333333333336,62.13333333333333,54.86666666666667,hou,indvshou_2018_4,1,0,1,70,0,0.48666666666666664,0.3933333333333333,0.4033333333333333,0.39333333333333337,0.45999999999999996,0.55,0.42333333333333334,0.5866666666666667,ind_2018_4,20.0,21.0,69.96666666666667,65.03333333333333,64.93333333333334,62.833333333333336,60.5,66.2,64.06666666666666,71.23333333333333,69.7,77.23333333333333,64.26666666666667,71.43333333333334
ten_2019_13,13,2019.0,-1.0,41.5,cover,-3.0,43.0,4.0,-1.5,1,0,0.57,0.84,0.7933333333333333,0.7600000000000001,0.4366666666666666,0.36333333333333334,0.3466666666666667,0.42333333333333334,27.333333333333332,32.333333333333336,74.3,77.03333333333332,69.23333333333333,74.2,77.13333333333334,81.33333333333333,60.199999999999996,67.36666666666667,76.33333333333333,63.29999999999999,64.4,59.1,ten,indvsten_2019_13,1,0,1,70,0,0.41333333333333333,0.48666666666666664,0.36333333333333334,0.7233333333333333,0.57,0.44,0.5033333333333333,0.4633333333333334,ind_2019_13,20.666666666666668,16.333333333333332,80.96666666666667,75.53333333333335,61.26666666666667,79.23333333333333,63.20000000000001,75.56666666666668,79.5,77.89999999999999,77.76666666666667,64.36666666666667,65.36666666666666,73.3
bal_2020_9,9,2020.0,-1.0,48.0,cover,-2.5,45.5,1.5,2.5,0,0,0.5066666666666667,0.48,0.5633333333333334,0.6566666666666666,0.5433333333333333,0.45,0.5233333333333333,0.63,19.666666666666668,27.0,71.39999999999999,65.8,59.63333333333333,72.83333333333333,63.133333333333326,63.06666666666666,66.7,68.3,62.93333333333334,54.5,70.73333333333333,64.46666666666665,bal,indvsbal_2020_9,1,0,1,70,0,0.49,0.5,0.6033333333333334,0.59,0.52,0.4166666666666667,0.5966666666666667,0.59,ind_2020_9,31.666666666666668,26.666666666666668,69.4,71.86666666666666,65.86666666666667,67.4,67.86666666666667,65.13333333333333,73.86666666666666,58.366666666666674,64.3,70.46666666666665,61.43333333333334,54.03333333333334
lar_2021_2,2,2021.0,-4.0,47.5,no cover,-4.0,47.5,0.0,0.0,0,0,0.71,0.88,0.92,0.67,0.31,0.31,0.19,0.48,14.0,34.0,89.9,88.2,78.9,68.2,80.3,74.2,78.4,78.5,78.4,70.4,80.4,68.0,lar,indvslar_2021_2,1,0,1,70,0,0.41,0.58,0.71,0.48,0.24,0.13,0.44,0.47,ind_2021_2,16.0,28.0,63.2,64.0,65.3,52.3,66.6,56.0,58.8,59.5,66.1,31.5,72.8,44.8
tb_2021_12,12,2021.0,-3.0,53.0,cover,-2.5,51.0,-0.5,2.0,0,1,0.57,0.63,0.7033333333333333,0.64,0.4033333333333334,0.31,0.3566666666666667,0.4833333333333334,25.0,25.333333333333332,69.86666666666666,70.33333333333333,68.56666666666666,82.03333333333333,64.66666666666667,71.63333333333333,60.53333333333334,65.36666666666667,58.9,59.13333333333333,59.699999999999996,70.83333333333334,tb,indvstb_2021_12,1,0,1,70,0,0.6033333333333333,0.68,0.7266666666666667,0.7533333333333334,0.36000000000000004,0.31666666666666665,0.3066666666666667,0.5766666666666667,ind_2021_12,36.333333333333336,20.666666666666668,77.33333333333333,78.8,66.83333333333336,61.86666666666667,66.96666666666667,81.13333333333334,79.63333333333333,65.56666666666666,57.666666666666664,66.39999999999999,70.6,62.79999999999999
kc_2022_3,3,2022.0,-5.0,51.0,no cover,-3.0,52.5,-2.0,-1.5,0,1,0.635,0.815,0.665,0.4,0.39,0.445,0.63,0.5700000000000001,22.5,35.5,76.0,72.6,68.69999999999999,53.400000000000006,70.80000000000001,57.3,77.15,71.9,58.900000000000006,48.0,71.4,70.1,kc,indvskc_2022_3,1,0,1,70,0,0.23,0.29,0.27,0.325,0.345,0.28500000000000003,0.725,0.395,ind_2022_3,10.0,22.0,62.900000000000006,61.6,56.5,55.1,63.25,61.5,63.5,62.75,69.85,69.25,58.0,57.65
ind_2014_3,3,2014.0,-6.0,45.5,cover,-7.0,46.0,1.0,-0.5,0,0,0.52,0.575,0.495,0.595,0.32999999999999996,0.425,0.31999999999999995,0.5700000000000001,30.5,25.5,61.05,64.2,59.05,87.69999999999999,59.85,59.400000000000006,61.85,53.4,60.95,65.85,54.55,49.1,ind,jaxvsind_2014_3,1,0,0,85,5,0.285,0.27,0.295,0.41500000000000004,0.38,0.47000000000000003,0.29500000000000004,0.43,jax_2014_3,13.5,37.5,51.35,49.3,47.150000000000006,62.55,58.35,49.2,45.650000000000006,55.55,51.349999999999994,41.75,66.25,55.3
pit_2014_5,5,2014.0,-6.0,47.0,cover,-6.5,46.0,0.5,1.0,0,0,0.5633333333333334,0.68,0.5533333333333333,0.8166666666666668,0.28,0.38000000000000006,0.32,0.56,24.0,22.333333333333332,63.29999999999999,68.8,74.49999999999999,76.5,61.93333333333334,67.33333333333333,62.300000000000004,54.86666666666667,65.16666666666667,56.46666666666666,57.03333333333334,55.400000000000006,pit,jaxvspit_2014_5,1,0,0,73,4,0.25666666666666665,0.3233333333333333,0.28,0.5233333333333333,0.19000000000000003,0.2833333333333334,0.35333333333333333,0.5733333333333333,jax_2014_5,13.666666666666666,39.333333333333336,52.6,52.93333333333334,42.76666666666667,67.13333333333333,56.833333333333336,53.93333333333334,58.73333333333334,52.9,65.66666666666667,59.333333333333336,56.96666666666667,48.23333333333333
cle_2014_7,7,2014.0,-4.0,44.5,no cover,-4.0,45.0,0.0,-0.5,0,0,0.6233333333333334,0.7066666666666667,0.7066666666666667,0.6633333333333334,0.3666666666666667,0.4333333333333333,0.3466666666666667,0.5433333333333333,20.333333333333332,27.0,70.53333333333333,76.3,77.33333333333333,80.53333333333333,76.56666666666666,54.03333333333333,70.10000000000001,59.43333333333334,69.83333333333333,66.86666666666666,52.1,56.166666666666664,cle,jaxvscle_2014_7,1,0,0,74,10,0.4166666666666667,0.42,0.3633333333333333,0.5533333333333333,0.3666666666666667,0.4533333333333333,0.39999999999999997,0.5233333333333333,jax_2014_7,12.333333333333334,22.0,62.86666666666667,63.53333333333333,58.300000000000004,66.73333333333333,64.5,58.1,62.43333333333334,59.833333333333336,68.89999999999999,72.3,60.53333333333333,54.20000000000001
mia_2014_8,8,2014.0,-7.0,42.0,cover,-5.0,43.5,-2.0,-1.5,0,1,0.6633333333333333,0.6466666666666666,0.6133333333333333,0.6666666666666666,0.51,0.5866666666666666,0.38000000000000006,0.5199999999999999,18.333333333333332,29.666666666666668,73.93333333333334,73.60000000000001,69.43333333333334,73.13333333333333,77.43333333333334,56.96666666666667,66.46666666666667,69.39999999999999,75.76666666666667,59.79999999999999,63.23333333333333,63.23333333333333,mia,jaxvsmia_2014_8,1,0,0,81,0,0.5299999999999999,0.43,0.30333333333333334,0.6466666666666666,0.5433333333333333,0.6,0.44,0.5233333333333333,jax_2014_8,15.666666666666666,13.0,65.49999999999999,64.56666666666666,55.166666666666664,68.56666666666666,64.13333333333334,65.13333333333333,63.23333333333333,64.63333333333333,67.13333333333333,69.7,64.13333333333333,59.333333333333336
dal_2014_10,10,2014.0,-7.5,45.0,cover,-7.0,45.5,-0.5,-0.5,0,1,0.5166666666666667,0.5633333333333334,0.5233333333333333,0.6733333333333333,0.35333333333333333,0.41666666666666674,0.3733333333333333,0.5466666666666667,23.0,21.666666666666668,75.3,74.96666666666667,61.76666666666667,78.6,68.86666666666666,69.63333333333334,75.10000000000001,66.2,67.86666666666666,52.86666666666667,62.1,62.866666666666674,dal,jaxvsdal_2014_10,1,1,0,53,0,0.6,0.5566666666666666,0.36999999999999994,0.7666666666666666,0.52,0.61,0.35333333333333333,0.5166666666666667,jax_2014_10,20.0,22.0,62.66666666666666,61.56666666666666,42.63333333333333,72.49999999999999,63.76666666666667,56.76666666666667,69.8,65.13333333333334,62.9,64.36666666666667,63.06666666666666,62.49999999999999
nyg_2014_13,13,2014.0,-3.0,44.0,no cover,-2.5,44.5,-0.5,-0.5,0,1,0.4733333333333334,0.5266666666666667,0.47666666666666674,0.5866666666666667,0.31666666666666665,0.4466666666666666,0.2866666666666667,0.5599999999999999,28.333333333333332,18.333333333333332,63.599999999999994,69.33333333333333,64.73333333333333,68.06666666666668,72.63333333333334,57.13333333333333,62.9,49.36666666666667,50.70000000000001,44.70000000000001,58.366666666666674,51.43333333333334,nyg,jaxvsnyg_2014_13,1,0,0,72,7,0.4466666666666666,0.44333333333333336,0.3666666666666667,0.56,0.41,0.5366666666666666,0.25666666666666665,0.48,jax_2014_13,14.333333333333334,29.0,58.16666666666666,57.300000000000004,42.199999999999996,66.53333333333332,62.63333333333333,51.93333333333334,65.10000000000001,60.199999999999996,60.93333333333333,57.1,59.93333333333334,58.166666666666664
